ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.18524,175.19,0.197207,0.120491,0.076715,0.061524,0.035330,0.023523
2.18544,175.20,0.196386,0.119656,0.076730,0.061006,0.035102,0.023434
2.18564,175.22,0.195575,0.118831,0.076744,0.060494,0.034876,0.023346
2.18584,175.23,0.194772,0.118014,0.076758,0.059988,0.034652,0.023259
2.18604,175.25,0.193979,0.117206,0.076773,0.059489,0.034431,0.023172
2.18624,175.27,0.193194,0.116407,0.076787,0.058995,0.034211,0.023086
2.18644,175.28,0.192417,0.115616,0.076801,0.058508,0.033994,0.023000
2.18664,175.30,0.191650,0.114834,0.076816,0.058027,0.033779,0.022914
2.18684,175.31,0.190890,0.114060,0.076830,0.057551,0.033566,0.022829
2.18704,175.33,0.190139,0.113294,0.076844,0.057081,0.033354,0.022744
2.18724,175.35,0.189396,0.112537,0.076859,0.056617,0.033145,0.022660
2.18744,175.36,0.188660,0.111787,0.076873,0.056158,0.032938,0.022577
2.18764,175.38,0.187933,0.111046,0.076887,0.055705,0.032732,0.022493
2.18784,175.39,0.187214,0.110312,0.076902,0.055258,0.032529,0.022411
2.18804,175.41,0.186502,0.109585,0.076916,0.054815,0.032327,0.022328
2.18824,175.43,0.185797,0.108867,0.076931,0.054378,0.032127,0.022247
2.18844,175.44,0.185100,0.108155,0.076945,0.053946,0.031929,0.022165
2.18864,175.46,0.184411,0.107451,0.076959,0.053519,0.031733,0.022084
2.18884,175.47,0.183728,0.106754,0.076974,0.053097,0.031539,0.022004
2.18904,175.49,0.183053,0.106065,0.076988,0.052680,0.031346,0.021924
2.18924,175.51,0.182385,0.105382,0.077002,0.052268,0.031155,0.021844
2.18944,175.52,0.181723,0.104706,0.077017,0.051860,0.030966,0.021765
2.18964,175.54,0.181069,0.104037,0.077031,0.051458,0.030779,0.021686
2.18984,175.55,0.180421,0.103375,0.077046,0.051059,0.030593,0.021608
2.19004,175.57,0.179780,0.102720,0.077060,0.050666,0.030409,0.021530
2.19024,175.59,0.179145,0.102071,0.077074,0.050277,0.030227,0.021452
2.19044,175.60,0.178517,0.101428,0.077089,0.049892,0.030046,0.021375
2.19064,175.62,0.177895,0.100792,0.077103,0.049512,0.029867,0.021299
2.19084,175.63,0.177280,0.100162,0.077118,0.049136,0.029689,0.021222
2.19104,175.65,0.176670,0.099538,0.077132,0.048764,0.029513,0.021146
2.19124,175.67,0.176067,0.098921,0.077147,0.048396,0.029339,0.021071
2.19144,175.68,0.175470,0.098309,0.077161,0.048032,0.029166,0.020996
2.19164,175.70,0.174879,0.097703,0.077175,0.047673,0.028994,0.020921
2.19184,175.72,0.174294,0.097104,0.077190,0.047317,0.028824,0.020847
2.19204,175.73,0.173714,0.096510,0.077204,0.046966,0.028656,0.020773
2.19224,175.75,0.173140,0.095922,0.077219,0.046618,0.028489,0.020700
2.19244,175.76,0.172572,0.095339,0.077233,0.046274,0.028323,0.020627
2.19264,175.78,0.172010,0.094762,0.077248,0.045934,0.028159,0.020554
2.19284,175.80,0.171453,0.094190,0.077262,0.045597,0.027996,0.020482
2.19304,175.81,0.170901,0.093624,0.077277,0.045264,0.027835,0.020410
2.19324,175.83,0.170355,0.093064,0.077291,0.044935,0.027675,0.020338
2.19344,175.84,0.169814,0.092508,0.077306,0.044609,0.027517,0.020267
2.19364,175.86,0.169278,0.091958,0.077320,0.044287,0.027359,0.020196
2.19384,175.88,0.168747,0.091413,0.077335,0.043968,0.027204,0.020126
2.19404,175.89,0.168222,0.090873,0.077349,0.043653,0.027049,0.020056
2.19424,175.91,0.167701,0.090338,0.077363,0.043341,0.026896,0.019986
2.19444,175.92,0.167186,0.089808,0.077378,0.043032,0.026744,0.019917
2.19464,175.94,0.166675,0.089283,0.077392,0.042726,0.026593,0.019848
2.19484,175.96,0.166169,0.088762,0.077407,0.042424,0.026444,0.019779
2.19504,175.97,0.165668,0.088247,0.077421,0.042125,0.026295,0.019711
2.19524,175.99,0.165172,0.087736,0.077436,0.041829,0.026149,0.019643
2.19544,176.00,0.164680,0.087230,0.077450,0.041536,0.026003,0.019575
2.19564,176.02,0.164193,0.086728,0.077465,0.041246,0.025858,0.019508
2.19584,176.04,0.163711,0.086231,0.077480,0.040959,0.025715,0.019441
2.19604,176.05,0.163233,0.085739,0.077494,0.040675,0.025573,0.019375
2.19624,176.07,0.162759,0.085250,0.077509,0.040394,0.025432,0.019309
2.19644,176.08,0.162290,0.084767,0.077523,0.040116,0.025292,0.019243
2.19664,176.10,0.161825,0.084287,0.077538,0.039841,0.025153,0.019177
2.19684,176.12,0.161364,0.083812,0.077552,0.039568,0.025016,0.019112
2.19704,176.13,0.160908,0.083341,0.077567,0.039298,0.024879,0.019047
2.19724,176.15,0.160455,0.082874,0.077581,0.039031,0.024744,0.018983
2.19744,176.16,0.160007,0.082411,0.077596,0.038767,0.024610,0.018919
2.19764,176.18,0.159563,0.081953,0.077610,0.038505,0.024477,0.018855
2.19784,176.20,0.159123,0.081498,0.077625,0.038246,0.024345,0.018791
2.19804,176.21,0.158687,0.081047,0.077640,0.037990,0.024214,0.018728
2.19824,176.23,0.158255,0.080601,0.077654,0.037736,0.024084,0.018665
2.19844,176.24,0.157826,0.080158,0.077669,0.037484,0.023955,0.018602
2.19864,176.26,0.157402,0.079719,0.077683,0.037235,0.023827,0.018540
2.19884,176.28,0.156981,0.079283,0.077698,0.036989,0.023700,0.018478
2.19904,176.29,0.156564,0.078852,0.077712,0.036745,0.023574,0.018416
2.19924,176.31,0.156151,0.078424,0.077727,0.036503,0.023449,0.018355
2.19944,176.32,0.155741,0.078000,0.077742,0.036264,0.023326,0.018294
2.19964,176.34,0.155335,0.077579,0.077756,0.036027,0.023203,0.018233
2.19984,176.36,0.154933,0.077162,0.077771,0.035792,0.023081,0.018173
2.20004,176.37,0.154534,0.076749,0.077785,0.035560,0.022960,0.018113
2.20024,176.39,0.154138,0.076338,0.077800,0.035330,0.022840,0.018053
2.20044,176.40,0.153746,0.075932,0.077815,0.035102,0.022721,0.017993
2.20064,176.42,0.153358,0.075529,0.077829,0.034876,0.022602,0.017934
2.20084,176.44,0.152973,0.075129,0.077844,0.034652,0.022485,0.017875
2.20104,176.45,0.152591,0.074732,0.077859,0.034431,0.022369,0.017816
2.20124,176.47,0.152212,0.074339,0.077873,0.034211,0.022253,0.017758
2.20144,176.48,0.151837,0.073949,0.077888,0.033994,0.022139,0.017700
2.20164,176.50,0.151465,0.073562,0.077902,0.033779,0.022025,0.017642
2.20184,176.52,0.151096,0.073179,0.077917,0.033565,0.021912,0.017585
2.20204,176.53,0.150730,0.072798,0.077932,0.033354,0.021800,0.017527
2.20224,176.55,0.150367,0.072421,0.077946,0.033145,0.021689,0.017470
2.20244,176.56,0.150007,0.072046,0.077961,0.032937,0.021579,0.017414
2.20264,176.58,0.149651,0.071675,0.077976,0.032732,0.021469,0.017357
2.20284,176.60,0.149297,0.071307,0.077990,0.032528,0.021361,0.017301
2.20304,176.61,0.148947,0.070942,0.078005,0.032327,0.021253,0.017245
2.20324,176.63,0.148599,0.070579,0.078020,0.032127,0.021146,0.017190
2.20344,176.65,0.148254,0.070220,0.078034,0.031929,0.021040,0.017134
2.20364,176.66,0.147912,0.069863,0.078049,0.031733,0.020934,0.017079
2.20384,176.68,0.147573,0.069509,0.078064,0.031539,0.020830,0.017024
2.20404,176.69,0.147237,0.069158,0.078078,0.031346,0.020726,0.016970
2.20424,176.71,0.146903,0.068810,0.078093,0.031155,0.020623,0.016916
2.20444,176.73,0.146573,0.068465,0.078108,0.030966,0.020520,0.016862
2.20464,176.74,0.146245,0.068122,0.078123,0.030779,0.020419,0.016808
2.20484,176.76,0.145919,0.067782,0.078137,0.030593,0.020318,0.016754
2.20504,176.77,0.145597,0.067445,0.078152,0.030409,0.020218,0.016701
2.20524,176.79,0.145277,0.067110,0.078167,0.030226,0.020119,0.016648
2.20544,176.81,0.144959,0.066778,0.078181,0.030046,0.020020,0.016595
2.20564,176.82,0.144645,0.066449,0.078196,0.029866,0.019922,0.016543
2.20584,176.84,0.144332,0.066122,0.078211,0.029689,0.019825,0.016490
2.20604,176.85,0.144023,0.065797,0.078226,0.029513,0.019729,0.016438
2.20624,176.87,0.143715,0.065475,0.078240,0.029338,0.019633,0.016387
2.20644,176.89,0.143411,0.065156,0.078255,0.029165,0.019538,0.016335
2.20664,176.90,0.143108,0.064839,0.078270,0.028994,0.019443,0.016284
2.20684,176.92,0.142808,0.064524,0.078285,0.028824,0.019350,0.016233
2.20704,176.93,0.142511,0.064212,0.078299,0.028656,0.019257,0.016182
2.20724,176.95,0.142216,0.063902,0.078314,0.028489,0.019164,0.016131
2.20744,176.97,0.141923,0.063594,0.078329,0.028323,0.019073,0.016081
2.20764,176.98,0.141633,0.063289,0.078344,0.028159,0.018982,0.016031
2.20784,177.00,0.141344,0.062986,0.078358,0.027996,0.018891,0.015981
2.20804,177.01,0.141059,0.062685,0.078373,0.027835,0.018801,0.015932
2.20824,177.03,0.140775,0.062387,0.078388,0.027675,0.018712,0.015882
2.20844,177.05,0.140494,0.062091,0.078403,0.027516,0.018624,0.015833
2.20864,177.06,0.140214,0.061797,0.078417,0.027359,0.018536,0.015784
2.20884,177.08,0.139937,0.061505,0.078432,0.027203,0.018449,0.015735
2.20904,177.09,0.139662,0.061215,0.078447,0.027049,0.018362,0.015687
2.20924,177.11,0.139390,0.060928,0.078462,0.026896,0.018276,0.015639
2.20944,177.13,0.139119,0.060643,0.078477,0.026744,0.018191,0.015591
2.20964,177.14,0.138851,0.060359,0.078491,0.026593,0.018106,0.015543
2.20984,177.16,0.138584,0.060078,0.078506,0.026443,0.018022,0.015495
2.21004,177.17,0.138320,0.059799,0.078521,0.026295,0.017938,0.015448
2.21024,177.19,0.138058,0.059522,0.078536,0.026148,0.017855,0.015401
2.21044,177.21,0.137797,0.059246,0.078551,0.026003,0.017772,0.015354
2.21064,177.22,0.137539,0.058973,0.078566,0.025858,0.017690,0.015307
2.21084,177.24,0.137283,0.058702,0.078580,0.025715,0.017609,0.015260
2.21104,177.25,0.137028,0.058433,0.078595,0.025573,0.017528,0.015214
2.21124,177.27,0.136776,0.058166,0.078610,0.025432,0.017448,0.015168
2.21144,177.29,0.136525,0.057900,0.078625,0.025292,0.017368,0.015122
2.21164,177.30,0.136276,0.057637,0.078640,0.025153,0.017289,0.015076
2.21184,177.32,0.136030,0.057375,0.078655,0.025016,0.017210,0.015031
2.21204,177.33,0.135785,0.057115,0.078669,0.024879,0.017132,0.014986
2.21224,177.35,0.135542,0.056857,0.078684,0.024744,0.017055,0.014941
2.21244,177.37,0.135300,0.056601,0.078699,0.024610,0.016978,0.014896
2.21264,177.38,0.135061,0.056347,0.078714,0.024477,0.016901,0.014851
2.21284,177.40,0.134823,0.056095,0.078729,0.024345,0.016825,0.014807
2.21304,177.41,0.134588,0.055844,0.078744,0.024214,0.016750,0.014762
2.21324,177.43,0.134353,0.055595,0.078759,0.024084,0.016675,0.014718
2.21344,177.45,0.134121,0.055348,0.078774,0.023955,0.016600,0.014674
2.21364,177.46,0.133890,0.055102,0.078788,0.023827,0.016526,0.014631
2.21384,177.48,0.133661,0.054858,0.078803,0.023700,0.016453,0.014587
2.21404,177.49,0.133434,0.054616,0.078818,0.023574,0.016380,0.014544
2.21424,177.51,0.133209,0.054376,0.078833,0.023449,0.016307,0.014501
2.21444,177.53,0.132985,0.054137,0.078848,0.023325,0.016235,0.014458
2.21464,177.54,0.132762,0.053900,0.078863,0.023202,0.016163,0.014415
2.21484,177.56,0.132542,0.053664,0.078878,0.023081,0.016092,0.014373
2.21504,177.58,0.132323,0.053430,0.078893,0.022960,0.016022,0.014330
2.21524,177.59,0.132105,0.053198,0.078908,0.022839,0.015951,0.014288
2.21544,177.61,0.131889,0.052967,0.078923,0.022720,0.015882,0.014246
2.21564,177.62,0.131675,0.052738,0.078938,0.022602,0.015812,0.014204
2.21584,177.64,0.131462,0.052510,0.078952,0.022485,0.015744,0.014163
2.21604,177.66,0.131251,0.052284,0.078967,0.022369,0.015675,0.014121
2.21624,177.67,0.131042,0.052059,0.078982,0.022253,0.015607,0.014080
2.21644,177.69,0.130833,0.051836,0.078997,0.022138,0.015540,0.014039
2.21664,177.70,0.130627,0.051614,0.079012,0.022025,0.015473,0.013998
2.21684,177.72,0.130422,0.051394,0.079027,0.021912,0.015406,0.013958
2.21704,177.74,0.130218,0.051176,0.079042,0.021800,0.015340,0.013917
2.21724,177.75,0.130016,0.050958,0.079057,0.021689,0.015274,0.013877
2.21744,177.77,0.129815,0.050743,0.079072,0.021579,0.015209,0.013837
2.21764,177.78,0.129615,0.050528,0.079087,0.021469,0.015144,0.013797
2.21784,177.80,0.129417,0.050315,0.079102,0.021360,0.015079,0.013757
2.21804,177.82,0.129221,0.050104,0.079117,0.021253,0.015015,0.013717
2.21824,177.83,0.129026,0.049894,0.079132,0.021146,0.014951,0.013678
2.21844,177.85,0.128832,0.049685,0.079147,0.021039,0.014888,0.013638
2.21864,177.86,0.128640,0.049477,0.079162,0.020934,0.014825,0.013599
2.21884,177.88,0.128448,0.049271,0.079177,0.020829,0.014763,0.013560
2.21904,177.90,0.128259,0.049067,0.079192,0.020726,0.014701,0.013521
2.21924,177.91,0.128070,0.048863,0.079207,0.020623,0.014639,0.013483
2.21944,177.93,0.127883,0.048661,0.079222,0.020520,0.014578,0.013444
2.21964,177.94,0.127698,0.048460,0.079237,0.020419,0.014517,0.013406
2.21984,177.96,0.127513,0.048261,0.079252,0.020318,0.014456,0.013368
2.22004,177.98,0.127330,0.048063,0.079267,0.020218,0.014396,0.013330
2.22024,177.99,0.127148,0.047866,0.079282,0.020119,0.014336,0.013292
2.22044,178.01,0.126967,0.047670,0.079297,0.020020,0.014277,0.013254
2.22064,178.02,0.126788,0.047476,0.079312,0.019922,0.014218,0.013217
2.22084,178.04,0.126610,0.047282,0.079327,0.019825,0.014159,0.013179
2.22104,178.06,0.126433,0.047091,0.079342,0.019729,0.014100,0.013142
2.22124,178.07,0.126257,0.046900,0.079357,0.019633,0.014042,0.013105
2.22144,178.09,0.126083,0.046710,0.079372,0.019538,0.013985,0.013068
2.22164,178.10,0.125909,0.046522,0.079387,0.019443,0.013928,0.013032
2.22184,178.12,0.125737,0.046335,0.079403,0.019350,0.013871,0.012995
2.22204,178.14,0.125566,0.046149,0.079418,0.019257,0.013814,0.012959
2.22224,178.15,0.125397,0.045964,0.079433,0.019164,0.013758,0.012922
2.22244,178.17,0.125228,0.045780,0.079448,0.019073,0.013702,0.012886
2.22264,178.18,0.125060,0.045598,0.079463,0.018982,0.013646,0.012850
2.22284,178.20,0.124894,0.045416,0.079478,0.018891,0.013591,0.012814
2.22304,178.22,0.124729,0.045236,0.079493,0.018801,0.013536,0.012779
2.22324,178.23,0.124565,0.045057,0.079508,0.018712,0.013482,0.012743
2.22344,178.25,0.124402,0.044879,0.079523,0.018624,0.013427,0.012708
2.22364,178.26,0.124240,0.044702,0.079538,0.018536,0.013373,0.012673
2.22384,178.28,0.124079,0.044526,0.079553,0.018449,0.013320,0.012638
2.22404,178.30,0.123920,0.044351,0.079569,0.018362,0.013267,0.012603
2.22424,178.31,0.123761,0.044177,0.079584,0.018276,0.013214,0.012568
2.22444,178.33,0.123603,0.044005,0.079599,0.018191,0.013161,0.012533
2.22464,178.34,0.123447,0.043833,0.079614,0.018106,0.013109,0.012499
2.22484,178.36,0.123292,0.043662,0.079629,0.018021,0.013057,0.012464
2.22504,178.38,0.123137,0.043493,0.079644,0.017938,0.013005,0.012430
2.22524,178.39,0.122984,0.043324,0.079659,0.017855,0.012954,0.012396
2.22544,178.41,0.122831,0.043157,0.079674,0.017772,0.012902,0.012362
2.22564,178.42,0.122680,0.042990,0.079690,0.017690,0.012852,0.012328
2.22584,178.44,0.122530,0.042825,0.079705,0.017609,0.012801,0.012295
2.22604,178.46,0.122380,0.042660,0.079720,0.017528,0.012751,0.012261
2.22624,178.47,0.122232,0.042497,0.079735,0.017448,0.012701,0.012228
2.22644,178.49,0.122085,0.042334,0.079750,0.017368,0.012651,0.012195
2.22664,178.51,0.121938,0.042173,0.079765,0.017289,0.012602,0.012162
2.22684,178.52,0.121793,0.042012,0.079781,0.017210,0.012553,0.012129
2.22704,178.54,0.121648,0.041853,0.079796,0.017132,0.012504,0.012096
2.22724,178.55,0.121505,0.041694,0.079811,0.017055,0.012456,0.012063
2.22744,178.57,0.121362,0.041536,0.079826,0.016978,0.012408,0.012030
2.22764,178.59,0.121220,0.041379,0.079841,0.016901,0.012360,0.011998
2.22784,178.60,0.121080,0.041223,0.079856,0.016825,0.012312,0.011966
2.22804,178.62,0.120940,0.041068,0.079872,0.016750,0.012265,0.011934
2.22824,178.63,0.120801,0.040914,0.079887,0.016675,0.012218,0.011901
2.22844,178.65,0.120663,0.040761,0.079902,0.016600,0.012171,0.011870
2.22864,178.67,0.120526,0.040609,0.079917,0.016526,0.012124,0.011838
2.22884,178.68,0.120390,0.040457,0.079932,0.016453,0.012078,0.011806
2.22904,178.70,0.120254,0.040307,0.079948,0.016380,0.012032,0.011775
2.22924,178.71,0.120120,0.040157,0.079963,0.016307,0.011986,0.011743
2.22944,178.73,0.119986,0.040008,0.079978,0.016235,0.011941,0.011712
2.22964,178.75,0.119853,0.039860,0.079993,0.016163,0.011895,0.011681
2.22984,178.76,0.119722,0.039713,0.080009,0.016092,0.011850,0.011650
2.23004,178.78,0.119591,0.039567,0.080024,0.016022,0.011806,0.011619
2.23024,178.79,0.119460,0.039421,0.080039,0.015951,0.011761,0.011588
2.23044,178.81,0.119331,0.039277,0.080054,0.015882,0.011717,0.011557
2.23064,178.83,0.119202,0.039133,0.080070,0.015812,0.011673,0.011527
2.23084,178.84,0.119075,0.038990,0.080085,0.015744,0.011629,0.011496
2.23104,178.86,0.118948,0.038848,0.080100,0.015675,0.011586,0.011466
2.23124,178.87,0.118822,0.038706,0.080115,0.015607,0.011543,0.011436
2.23144,178.89,0.118697,0.038566,0.080131,0.015540,0.011500,0.011406
2.23164,178.91,0.118572,0.038426,0.080146,0.015473,0.011457,0.011376
2.23184,178.92,0.118448,0.038287,0.080161,0.015406,0.011414,0.011346
2.23204,178.94,0.118326,0.038149,0.080177,0.015340,0.011372,0.011316
2.23224,178.95,0.118203,0.038012,0.080192,0.015274,0.011330,0.011287
2.23244,178.97,0.118082,0.037875,0.080207,0.015209,0.011288,0.011257
2.23264,178.99,0.117961,0.037739,0.080222,0.015144,0.011247,0.011228
2.23284,179.00,0.117842,0.037604,0.080238,0.015079,0.011205,0.011198
2.23304,179.02,0.117723,0.037470,0.080253,0.015015,0.011164,0.011169
2.23324,179.03,0.117604,0.037336,0.080268,0.014951,0.011123,0.011140
2.23344,179.05,0.117487,0.037203,0.080284,0.014888,0.011082,0.011111
2.23364,179.07,0.117370,0.037071,0.080299,0.014825,0.011042,0.011083
2.23384,179.08,0.117254,0.036940,0.080314,0.014763,0.011002,0.011054
2.23404,179.10,0.117138,0.036809,0.080330,0.014701,0.010962,0.011025
2.23424,179.11,0.117024,0.036679,0.080345,0.014639,0.010922,0.010997
2.23444,179.13,0.116910,0.036550,0.080360,0.014578,0.010882,0.010968
2.23464,179.15,0.116797,0.036421,0.080376,0.014517,0.010843,0.010940
2.23484,179.16,0.116684,0.036293,0.080391,0.014456,0.010804,0.010912
2.23504,179.18,0.116572,0.036166,0.080406,0.014396,0.010765,0.010884
2.23524,179.19,0.116461,0.036040,0.080422,0.014336,0.010726,0.010856
2.23544,179.21,0.116351,0.035914,0.080437,0.014277,0.010687,0.010828
2.23564,179.23,0.116241,0.035789,0.080452,0.014217,0.010649,0.010801
2.23584,179.24,0.116132,0.035664,0.080468,0.014159,0.010611,0.010773
2.23604,179.26,0.116024,0.035540,0.080483,0.014100,0.010573,0.010746
2.23624,179.27,0.115916,0.035417,0.080498,0.014042,0.010535,0.010718
2.23644,179.29,0.115809,0.035295,0.080514,0.013985,0.010498,0.010691
2.23664,179.31,0.115702,0.035173,0.080529,0.013927,0.010461,0.010664
2.23684,179.32,0.115597,0.035052,0.080545,0.013870,0.010423,0.010637
2.23704,179.34,0.115492,0.034932,0.080560,0.013814,0.010386,0.010610
2.23724,179.35,0.115387,0.034812,0.080575,0.013758,0.010350,0.010583
2.23744,179.37,0.115283,0.034693,0.080591,0.013702,0.010313,0.010556
2.23764,179.39,0.115180,0.034574,0.080606,0.013646,0.010277,0.010529
2.23784,179.40,0.115078,0.034456,0.080622,0.013591,0.010241,0.010503
2.23804,179.42,0.114976,0.034339,0.080637,0.013536,0.010205,0.010476
2.23824,179.44,0.114875,0.034222,0.080652,0.013481,0.010169,0.010450
2.23844,179.45,0.114774,0.034106,0.080668,0.013427,0.010133,0.010424
2.23864,179.47,0.114674,0.033991,0.080683,0.013373,0.010098,0.010397
2.23884,179.48,0.114575,0.033876,0.080699,0.013320,0.010063,0.010371
2.23904,179.50,0.114476,0.033762,0.080714,0.013266,0.010028,0.010345
2.23924,179.52,0.114378,0.033648,0.080730,0.013214,0.009993,0.010319
2.23944,179.53,0.114280,0.033535,0.080745,0.013161,0.009958,0.010294
2.23964,179.55,0.114183,0.033422,0.080761,0.013109,0.009924,0.010268
2.23984,179.56,0.114087,0.033310,0.080776,0.013057,0.009889,0.010242
2.24004,179.58,0.113991,0.033199,0.080791,0.013005,0.009855,0.010217
2.24024,179.60,0.113895,0.033088,0.080807,0.012953,0.009821,0.010191
2.24044,179.61,0.113801,0.032978,0.080822,0.012902,0.009788,0.010166
2.24064,179.63,0.113707,0.032869,0.080838,0.012852,0.009754,0.010141
2.24084,179.64,0.113613,0.032760,0.080853,0.012801,0.009721,0.010116
2.24104,179.66,0.113520,0.032651,0.080869,0.012751,0.009687,0.010091
2.24124,179.68,0.113428,0.032543,0.080884,0.012701,0.009654,0.010066
2.24144,179.69,0.113336,0.032436,0.080900,0.012651,0.009621,0.010041
2.24164,179.71,0.113245,0.032329,0.080915,0.012602,0.009589,0.010016
2.24184,179.72,0.113154,0.032223,0.080931,0.012553,0.009556,0.009992
2.24204,179.74,0.113064,0.032117,0.080946,0.012504,0.009523,0.009967
2.24224,179.76,0.112974,0.032012,0.080962,0.012456,0.009491,0.009943
2.24244,179.77,0.112885,0.031907,0.080977,0.012408,0.009459,0.009918
2.24264,179.79,0.112796,0.031803,0.080993,0.012360,0.009427,0.009894
2.24284,179.80,0.112708,0.031700,0.081008,0.012312,0.009395,0.009870
2.24304,179.82,0.112621,0.031597,0.081024,0.012265,0.009364,0.009846
2.24324,179.84,0.112534,0.031494,0.081039,0.012218,0.009332,0.009822
2.24344,179.85,0.112447,0.031392,0.081055,0.012171,0.009301,0.009798
2.24364,179.87,0.112361,0.031291,0.081071,0.012124,0.009270,0.009774
2.24384,179.88,0.112276,0.031190,0.081086,0.012078,0.009239,0.009750
2.24404,179.90,0.112191,0.031089,0.081102,0.012032,0.009208,0.009726
2.24424,179.92,0.112106,0.030989,0.081117,0.011986,0.009177,0.009703
2.24444,179.93,0.112022,0.030890,0.081133,0.011941,0.009147,0.009679
2.24464,179.95,0.111939,0.030791,0.081148,0.011895,0.009117,0.009656
2.24484,179.96,0.111856,0.030692,0.081164,0.011850,0.009086,0.009632
2.24504,179.98,0.111773,0.030594,0.081179,0.011806,0.009056,0.009609
2.24524,180.00,0.111691,0.030496,0.081195,0.011761,0.009026,0.009586
2.24544,180.01,0.111610,0.030399,0.081211,0.011717,0.008997,0.009563
2.24564,180.03,0.111529,0.030303,0.081226,0.011673,0.008967,0.009540
2.24584,180.04,0.111448,0.030207,0.081242,0.011629,0.008937,0.009517
2.24604,180.06,0.111368,0.030111,0.081257,0.011586,0.008908,0.009494
2.24624,180.08,0.111289,0.030016,0.081273,0.011543,0.008879,0.009471
2.24644,180.09,0.111210,0.029921,0.081289,0.011500,0.008850,0.009449
2.24664,180.11,0.111131,0.029827,0.081304,0.011457,0.008821,0.009426
2.24684,180.12,0.111053,0.029733,0.081320,0.011414,0.008792,0.009404
2.24704,180.14,0.110975,0.029640,0.081335,0.011372,0.008764,0.009381
2.24724,180.16,0.110898,0.029547,0.081351,0.011330,0.008735,0.009359
2.24744,180.17,0.110821,0.029455,0.081367,0.011288,0.008707,0.009336
2.24764,180.19,0.110745,0.029363,0.081382,0.011246,0.008679,0.009314
2.24784,180.20,0.110669,0.029271,0.081398,0.011205,0.008650,0.009292
2.24804,180.22,0.110593,0.029180,0.081414,0.011164,0.008623,0.009270
2.24824,180.24,0.110518,0.029089,0.081429,0.011123,0.008595,0.009248
2.24844,180.25,0.110444,0.028999,0.081445,0.011082,0.008567,0.009226
2.24864,180.27,0.110370,0.028909,0.081460,0.011042,0.008539,0.009204
2.24884,180.28,0.110296,0.028820,0.081476,0.011002,0.008512,0.009183
2.24904,180.30,0.110223,0.028731,0.081492,0.010962,0.008485,0.009161
2.24924,180.32,0.110150,0.028643,0.081507,0.010922,0.008458,0.009140
2.24944,180.33,0.110078,0.028554,0.081523,0.010882,0.008431,0.009118
2.24964,180.35,0.110006,0.028467,0.081539,0.010843,0.008404,0.009097
2.24984,180.36,0.109934,0.028380,0.081554,0.010804,0.008377,0.009075
2.25004,180.38,0.109863,0.028293,0.081570,0.010765,0.008350,0.009054
2.25024,180.40,0.109792,0.028206,0.081586,0.010726,0.008324,0.009033
2.25044,180.41,0.109722,0.028120,0.081602,0.010687,0.008298,0.009012
2.25064,180.43,0.109652,0.028035,0.081617,0.010649,0.008271,0.008991
2.25084,180.45,0.109582,0.027950,0.081633,0.010611,0.008245,0.008970
2.25104,180.46,0.109513,0.027865,0.081649,0.010573,0.008219,0.008949
2.25124,180.48,0.109445,0.027780,0.081664,0.010535,0.008193,0.008928
2.25144,180.49,0.109376,0.027696,0.081680,0.010498,0.008167,0.008907
2.25164,180.51,0.109308,0.027613,0.081696,0.010460,0.008142,0.008886
2.25184,180.53,0.109241,0.027529,0.081711,0.010423,0.008116,0.008866
2.25204,180.54,0.109174,0.027447,0.081727,0.010386,0.008091,0.008845
2.25224,180.56,0.109107,0.027364,0.081743,0.010350,0.008066,0.008825
2.25244,180.57,0.109041,0.027282,0.081759,0.010313,0.008040,0.008804
2.25264,180.59,0.108975,0.027200,0.081774,0.010277,0.008015,0.008784
2.25284,180.61,0.108909,0.027119,0.081790,0.010241,0.007991,0.008764
2.25304,180.62,0.108844,0.027038,0.081806,0.010205,0.007966,0.008744
2.25324,180.64,0.108779,0.026958,0.081822,0.010169,0.007941,0.008724
2.25344,180.65,0.108715,0.026877,0.081837,0.010133,0.007916,0.008703
2.25364,180.67,0.108651,0.026798,0.081853,0.010098,0.007892,0.008684
2.25384,180.69,0.108587,0.026718,0.081869,0.010063,0.007868,0.008664
2.25404,180.70,0.108524,0.026639,0.081885,0.010028,0.007843,0.008644
2.25424,180.72,0.108461,0.026560,0.081901,0.009993,0.007819,0.008624
2.25444,180.73,0.108398,0.026482,0.081916,0.009958,0.007795,0.008604
2.25464,180.75,0.108336,0.026404,0.081932,0.009924,0.007771,0.008585
2.25484,180.77,0.108274,0.026326,0.081948,0.009889,0.007748,0.008565
2.25504,180.78,0.108213,0.026249,0.081964,0.009855,0.007724,0.008546
2.25524,180.80,0.108152,0.026172,0.081979,0.009821,0.007700,0.008526
2.25544,180.81,0.108091,0.026096,0.081995,0.009788,0.007677,0.008507
2.25564,180.83,0.108030,0.026019,0.082011,0.009754,0.007653,0.008487
2.25584,180.85,0.107970,0.025943,0.082027,0.009721,0.007630,0.008468
2.25604,180.86,0.107911,0.025868,0.082043,0.009687,0.007607,0.008449
2.25624,180.88,0.107851,0.025793,0.082059,0.009654,0.007584,0.008430
2.25644,180.89,0.107792,0.025718,0.082074,0.009621,0.007561,0.008411
