ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.18424,175.11,0.133460,0.059012,0.074448,0.002569,0.013141,0.043151
2.18444,175.12,0.133202,0.058740,0.074462,0.002547,0.013055,0.042987
2.18464,175.14,0.132945,0.058470,0.074476,0.002525,0.012970,0.042824
2.18484,175.15,0.132691,0.058202,0.074489,0.002503,0.012885,0.042662
2.18504,175.17,0.132439,0.057936,0.074503,0.002482,0.012802,0.042501
2.18524,175.19,0.132189,0.057672,0.074517,0.002461,0.012719,0.042341
2.18544,175.20,0.131940,0.057410,0.074530,0.002440,0.012637,0.042182
2.18564,175.22,0.131694,0.057150,0.074544,0.002420,0.012555,0.042024
2.18584,175.23,0.131449,0.056892,0.074558,0.002400,0.012475,0.041866
2.18604,175.25,0.131207,0.056635,0.074571,0.002380,0.012395,0.041710
2.18624,175.27,0.130966,0.056381,0.074585,0.002360,0.012316,0.041554
2.18644,175.28,0.130727,0.056129,0.074599,0.002340,0.012238,0.041399
2.18664,175.30,0.130490,0.055878,0.074613,0.002321,0.012160,0.041245
2.18684,175.31,0.130255,0.055629,0.074626,0.002302,0.012084,0.041092
2.18704,175.33,0.130022,0.055382,0.074640,0.002283,0.012008,0.040940
2.18724,175.35,0.129790,0.055137,0.074654,0.002265,0.011932,0.040788
2.18744,175.36,0.129561,0.054893,0.074668,0.002246,0.011858,0.040638
2.18764,175.38,0.129333,0.054651,0.074681,0.002228,0.011784,0.040488
2.18784,175.39,0.129106,0.054411,0.074695,0.002210,0.011710,0.040339
2.18804,175.41,0.128882,0.054173,0.074709,0.002193,0.011638,0.040191
2.18824,175.43,0.128659,0.053936,0.074723,0.002175,0.011566,0.040044
2.18844,175.44,0.128438,0.053701,0.074736,0.002158,0.011495,0.039897
2.18864,175.46,0.128218,0.053468,0.074750,0.002141,0.011424,0.039752
2.18884,175.47,0.128000,0.053236,0.074764,0.002124,0.011354,0.039607
2.18904,175.49,0.127784,0.053006,0.074778,0.002107,0.011285,0.039463
2.18924,175.51,0.127569,0.052778,0.074791,0.002091,0.011216,0.039319
2.18944,175.52,0.127356,0.052551,0.074805,0.002074,0.011148,0.039177
2.18964,175.54,0.127144,0.052325,0.074819,0.002058,0.011080,0.039035
2.18984,175.55,0.126934,0.052102,0.074833,0.002042,0.011014,0.038894
2.19004,175.57,0.126726,0.051879,0.074847,0.002027,0.010947,0.038754
2.19024,175.59,0.126519,0.051659,0.074860,0.002011,0.010882,0.038614
2.19044,175.60,0.126314,0.051440,0.074874,0.001996,0.010816,0.038475
2.19064,175.62,0.126110,0.051222,0.074888,0.001980,0.010752,0.038337
2.19084,175.63,0.125907,0.051006,0.074902,0.001965,0.010688,0.038200
2.19104,175.65,0.125707,0.050791,0.074916,0.001951,0.010625,0.038064
2.19124,175.67,0.125507,0.050578,0.074929,0.001936,0.010562,0.037928
2.19144,175.68,0.125309,0.050366,0.074943,0.001921,0.010500,0.037793
2.19164,175.70,0.125112,0.050156,0.074957,0.001907,0.010438,0.037658
2.19184,175.72,0.124917,0.049947,0.074971,0.001893,0.010377,0.037525
2.19204,175.73,0.124724,0.049739,0.074985,0.001879,0.010316,0.037392
2.19224,175.75,0.124531,0.049533,0.074998,0.001865,0.010256,0.037260
2.19244,175.76,0.124340,0.049328,0.075012,0.001851,0.010196,0.037128
2.19264,175.78,0.124151,0.049124,0.075026,0.001837,0.010137,0.036997
2.19284,175.80,0.123962,0.048922,0.075040,0.001824,0.010079,0.036867
2.19304,175.81,0.123775,0.048721,0.075054,0.001811,0.010021,0.036738
2.19324,175.83,0.123590,0.048522,0.075068,0.001797,0.009963,0.036609
2.19344,175.84,0.123405,0.048324,0.075082,0.001784,0.009906,0.036481
2.19364,175.86,0.123222,0.048127,0.075095,0.001771,0.009849,0.036353
2.19384,175.88,0.123041,0.047931,0.075109,0.001759,0.009793,0.036227
2.19404,175.89,0.122860,0.047737,0.075123,0.001746,0.009738,0.036100
2.19424,175.91,0.122681,0.047544,0.075137,0.001734,0.009682,0.035975
2.19444,175.92,0.122503,0.047352,0.075151,0.001721,0.009628,0.035850
2.19464,175.94,0.122326,0.047161,0.075165,0.001709,0.009574,0.035726
2.19484,175.96,0.122151,0.046972,0.075179,0.001697,0.009520,0.035603
2.19504,175.97,0.121976,0.046784,0.075192,0.001685,0.009466,0.035480
2.19524,175.99,0.121803,0.046597,0.075206,0.001673,0.009413,0.035357
2.19544,176.00,0.121632,0.046411,0.075220,0.001661,0.009361,0.035236
2.19564,176.02,0.121461,0.046227,0.075234,0.001650,0.009309,0.035115
2.19584,176.04,0.121291,0.046043,0.075248,0.001638,0.009257,0.034994
2.19604,176.05,0.121123,0.045861,0.075262,0.001627,0.009206,0.034875
2.19624,176.07,0.120956,0.045680,0.075276,0.001616,0.009155,0.034756
2.19644,176.08,0.120790,0.045500,0.075290,0.001605,0.009105,0.034637
2.19664,176.10,0.120625,0.045321,0.075304,0.001594,0.009055,0.034519
2.19684,176.12,0.120461,0.045144,0.075318,0.001583,0.009006,0.034402
2.19704,176.13,0.120299,0.044967,0.075332,0.001572,0.008957,0.034285
2.19724,176.15,0.120137,0.044791,0.075345,0.001561,0.008908,0.034169
2.19744,176.16,0.119976,0.044617,0.075359,0.001551,0.008860,0.034053
2.19764,176.18,0.119817,0.044444,0.075373,0.001540,0.008812,0.033938
2.19784,176.20,0.119659,0.044271,0.075387,0.001530,0.008764,0.033824
2.19804,176.21,0.119502,0.044100,0.075401,0.001520,0.008717,0.033710
2.19824,176.23,0.119345,0.043930,0.075415,0.001509,0.008670,0.033597
2.19844,176.24,0.119190,0.043761,0.075429,0.001499,0.008624,0.033484
2.19864,176.26,0.119036,0.043593,0.075443,0.001489,0.008578,0.033372
2.19884,176.28,0.118883,0.043426,0.075457,0.001480,0.008532,0.033261
2.19904,176.29,0.118731,0.043260,0.075471,0.001470,0.008487,0.033150
2.19924,176.31,0.118580,0.043095,0.075485,0.001460,0.008442,0.033039
2.19944,176.32,0.118430,0.042931,0.075499,0.001451,0.008397,0.032929
2.19964,176.34,0.118281,0.042768,0.075513,0.001441,0.008353,0.032820
2.19984,176.36,0.118133,0.042606,0.075527,0.001432,0.008309,0.032711
2.20004,176.37,0.117986,0.042445,0.075541,0.001422,0.008265,0.032603
2.20024,176.39,0.117840,0.042285,0.075555,0.001413,0.008222,0.032495
2.20044,176.40,0.117694,0.042126,0.075569,0.001404,0.008179,0.032388
2.20064,176.42,0.117550,0.041967,0.075583,0.001395,0.008137,0.032281
2.20084,176.44,0.117407,0.041810,0.075597,0.001386,0.008095,0.032175
2.20104,176.45,0.117265,0.041654,0.075611,0.001377,0.008053,0.032070
2.20124,176.47,0.117123,0.041498,0.075625,0.001368,0.008011,0.031964
2.20144,176.48,0.116983,0.041344,0.075639,0.001360,0.007970,0.031860
2.20164,176.50,0.116843,0.041190,0.075653,0.001351,0.007929,0.031756
2.20184,176.52,0.116704,0.041038,0.075667,0.001343,0.007888,0.031652
2.20204,176.53,0.116567,0.040886,0.075681,0.001334,0.007848,0.031549
2.20224,176.55,0.116430,0.040735,0.075695,0.001326,0.007808,0.031447
2.20244,176.56,0.116294,0.040585,0.075709,0.001317,0.007768,0.031345
2.20264,176.58,0.116159,0.040436,0.075723,0.001309,0.007729,0.031243
2.20284,176.60,0.116025,0.040287,0.075737,0.001301,0.007690,0.031142
2.20304,176.61,0.115891,0.040140,0.075751,0.001293,0.007651,0.031041
2.20324,176.63,0.115759,0.039994,0.075765,0.001285,0.007612,0.030941
2.20344,176.65,0.115627,0.039848,0.075779,0.001277,0.007574,0.030842
2.20364,176.66,0.115496,0.039703,0.075793,0.001269,0.007536,0.030743
2.20384,176.68,0.115366,0.039559,0.075807,0.001262,0.007499,0.030644
2.20404,176.69,0.115237,0.039416,0.075821,0.001254,0.007461,0.030546
2.20424,176.71,0.115109,0.039273,0.075835,0.001246,0.007424,0.030448
2.20444,176.73,0.114981,0.039132,0.075849,0.001239,0.007387,0.030351
2.20464,176.74,0.114854,0.038991,0.075864,0.001231,0.007351,0.030254
2.20484,176.76,0.114728,0.038851,0.075878,0.001224,0.007315,0.030158
2.20504,176.77,0.114603,0.038712,0.075892,0.001216,0.007278,0.030062
2.20524,176.79,0.114479,0.038573,0.075906,0.001209,0.007243,0.029966
2.20544,176.81,0.114355,0.038436,0.075920,0.001202,0.007207,0.029871
2.20564,176.82,0.114233,0.038299,0.075934,0.001195,0.007172,0.029777
2.20584,176.84,0.114111,0.038163,0.075948,0.001188,0.007137,0.029683
2.20604,176.85,0.113989,0.038027,0.075962,0.001181,0.007102,0.029589
2.20624,176.87,0.113869,0.037893,0.075976,0.001174,0.007068,0.029496
2.20644,176.89,0.113749,0.037759,0.075990,0.001167,0.007034,0.029403
2.20664,176.90,0.113630,0.037626,0.076004,0.001160,0.007000,0.029311
2.20684,176.92,0.113512,0.037493,0.076019,0.001153,0.006966,0.029219
2.20704,176.93,0.113394,0.037362,0.076033,0.001146,0.006932,0.029128
2.20724,176.95,0.113278,0.037231,0.076047,0.001140,0.006899,0.029037
2.20744,176.97,0.113162,0.037101,0.076061,0.001133,0.006866,0.028946
2.20764,176.98,0.113046,0.036971,0.076075,0.001126,0.006833,0.028856
2.20784,177.00,0.112932,0.036843,0.076089,0.001120,0.006801,0.028766
2.20804,177.01,0.112818,0.036714,0.076103,0.001113,0.006769,0.028677
2.20824,177.03,0.112705,0.036587,0.076117,0.001107,0.006736,0.028588
2.20844,177.05,0.112592,0.036460,0.076132,0.001101,0.006705,0.028499
2.20864,177.06,0.112480,0.036335,0.076146,0.001094,0.006673,0.028411
2.20884,177.08,0.112369,0.036209,0.076160,0.001088,0.006642,0.028324
2.20904,177.09,0.112259,0.036085,0.076174,0.001082,0.006610,0.028236
2.20924,177.11,0.112149,0.035961,0.076188,0.001076,0.006579,0.028150
2.20944,177.13,0.112040,0.035837,0.076202,0.001070,0.006549,0.028063
2.20964,177.14,0.111931,0.035715,0.076217,0.001064,0.006518,0.027977
2.20984,177.16,0.111824,0.035593,0.076231,0.001058,0.006488,0.027891
2.21004,177.17,0.111716,0.035472,0.076245,0.001052,0.006458,0.027806
2.21024,177.19,0.111610,0.035351,0.076259,0.001046,0.006428,0.027721
2.21044,177.21,0.111504,0.035231,0.076273,0.001040,0.006398,0.027637
2.21064,177.22,0.111399,0.035112,0.076287,0.001034,0.006369,0.027553
2.21084,177.24,0.111295,0.034993,0.076302,0.001029,0.006339,0.027469
2.21104,177.25,0.111191,0.034875,0.076316,0.001023,0.006310,0.027385
2.21124,177.27,0.111087,0.034757,0.076330,0.001017,0.006281,0.027302
2.21144,177.29,0.110985,0.034640,0.076344,0.001012,0.006253,0.027220
2.21164,177.30,0.110883,0.034524,0.076358,0.001006,0.006224,0.027138
2.21184,177.32,0.110781,0.034409,0.076373,0.001001,0.006196,0.027056
2.21204,177.33,0.110680,0.034294,0.076387,0.000995,0.006168,0.026974
2.21224,177.35,0.110580,0.034179,0.076401,0.000990,0.006140,0.026893
2.21244,177.37,0.110481,0.034065,0.076415,0.000984,0.006112,0.026812
2.21264,177.38,0.110382,0.033952,0.076430,0.000979,0.006084,0.026732
2.21284,177.40,0.110283,0.033839,0.076444,0.000974,0.006057,0.026652
2.21304,177.41,0.110185,0.033727,0.076458,0.000969,0.006030,0.026572
2.21324,177.43,0.110088,0.033616,0.076472,0.000963,0.006003,0.026493
2.21344,177.45,0.109991,0.033505,0.076487,0.000958,0.005976,0.026414
2.21364,177.46,0.109895,0.033395,0.076501,0.000953,0.005949,0.026335
2.21384,177.48,0.109800,0.033285,0.076515,0.000948,0.005923,0.026257
2.21404,177.49,0.109705,0.033176,0.076529,0.000943,0.005897,0.026179
2.21424,177.51,0.109611,0.033067,0.076544,0.000938,0.005871,0.026102
2.21444,177.53,0.109517,0.032959,0.076558,0.000933,0.005845,0.026024
2.21464,177.54,0.109423,0.032851,0.076572,0.000928,0.005819,0.025947
2.21484,177.56,0.109331,0.032744,0.076586,0.000923,0.005793,0.025871
2.21504,177.58,0.109239,0.032638,0.076601,0.000918,0.005768,0.025795
2.21524,177.59,0.109147,0.032532,0.076615,0.000914,0.005743,0.025719
2.21544,177.61,0.109056,0.032427,0.076629,0.000909,0.005717,0.025643
2.21564,177.62,0.108965,0.032322,0.076643,0.000904,0.005692,0.025568
2.21584,177.64,0.108875,0.032218,0.076658,0.000899,0.005668,0.025493
2.21604,177.66,0.108786,0.032114,0.076672,0.000895,0.005643,0.025419
2.21624,177.67,0.108697,0.032011,0.076686,0.000890,0.005619,0.025344
2.21644,177.69,0.108608,0.031908,0.076701,0.000886,0.005594,0.025270
2.21664,177.70,0.108520,0.031806,0.076715,0.000881,0.005570,0.025197
2.21684,177.72,0.108433,0.031704,0.076729,0.000876,0.005546,0.025124
2.21704,177.74,0.108346,0.031603,0.076744,0.000872,0.005522,0.025051
2.21724,177.75,0.108260,0.031502,0.076758,0.000868,0.005499,0.024978
2.21744,177.77,0.108174,0.031402,0.076772,0.000863,0.005475,0.024906
2.21764,177.78,0.108089,0.031302,0.076787,0.000859,0.005452,0.024834
2.21784,177.80,0.108004,0.031203,0.076801,0.000854,0.005429,0.024762
2.21804,177.82,0.107919,0.031104,0.076815,0.000850,0.005405,0.024691
2.21824,177.83,0.107835,0.031006,0.076830,0.000846,0.005383,0.024620
2.21844,177.85,0.107752,0.030908,0.076844,0.000842,0.005360,0.024549
2.21864,177.86,0.107669,0.030811,0.076858,0.000837,0.005337,0.024478
2.21884,177.88,0.107587,0.030714,0.076873,0.000833,0.005315,0.024408
2.21904,177.90,0.107505,0.030618,0.076887,0.000829,0.005292,0.024338
2.21924,177.91,0.107423,0.030522,0.076901,0.000825,0.005270,0.024269
2.21944,177.93,0.107342,0.030426,0.076916,0.000821,0.005248,0.024200
2.21964,177.94,0.107262,0.030331,0.076930,0.000817,0.005226,0.024131
2.21984,177.96,0.107181,0.030237,0.076944,0.000813,0.005204,0.024062
2.22004,177.98,0.107102,0.030143,0.076959,0.000809,0.005183,0.023994
2.22024,177.99,0.107023,0.030049,0.076973,0.000805,0.005161,0.023925
2.22044,178.01,0.106944,0.029956,0.076988,0.000801,0.005140,0.023858
2.22064,178.02,0.106866,0.029864,0.077002,0.000797,0.005118,0.023790
2.22084,178.04,0.106788,0.029771,0.077016,0.000793,0.005097,0.023723
2.22104,178.06,0.106710,0.029680,0.077031,0.000789,0.005076,0.023656
2.22124,178.07,0.106634,0.029588,0.077045,0.000785,0.005055,0.023589
2.22144,178.09,0.106557,0.029498,0.077060,0.000782,0.005035,0.023523
2.22164,178.10,0.106481,0.029407,0.077074,0.000778,0.005014,0.023457
2.22184,178.12,0.106405,0.029317,0.077088,0.000774,0.004993,0.023391
2.22204,178.14,0.106330,0.029227,0.077103,0.000770,0.004973,0.023326
2.22224,178.15,0.106255,0.029138,0.077117,0.000767,0.004953,0.023260
2.22244,178.17,0.106181,0.029050,0.077132,0.000763,0.004933,0.023195
2.22264,178.18,0.106107,0.028961,0.077146,0.000759,0.004913,0.023131
2.22284,178.20,0.106034,0.028873,0.077160,0.000756,0.004893,0.023066
2.22304,178.22,0.105961,0.028786,0.077175,0.000752,0.004873,0.023002
2.22324,178.23,0.105888,0.028699,0.077189,0.000748,0.004853,0.022938
2.22344,178.25,0.105816,0.028612,0.077204,0.000745,0.004834,0.022874
2.22364,178.26,0.105744,0.028526,0.077218,0.000741,0.004814,0.022811
2.22384,178.28,0.105673,0.028440,0.077233,0.000738,0.004795,0.022748
2.22404,178.30,0.105602,0.028354,0.077247,0.000734,0.004776,0.022685
2.22424,178.31,0.105531,0.028269,0.077262,0.000731,0.004757,0.022622
2.22444,178.33,0.105461,0.028185,0.077276,0.000728,0.004738,0.022560
2.22464,178.34,0.105391,0.028100,0.077291,0.000724,0.004719,0.022498
2.22484,178.36,0.105322,0.028017,0.077305,0.000721,0.004700,0.022436
2.22504,178.38,0.105253,0.027933,0.077319,0.000718,0.004682,0.022374
2.22524,178.39,0.105184,0.027850,0.077334,0.000714,0.004663,0.022313
2.22544,178.41,0.105116,0.027767,0.077348,0.000711,0.004645,0.022252
2.22564,178.42,0.105048,0.027685,0.077363,0.000708,0.004627,0.022191
2.22584,178.44,0.104980,0.027603,0.077377,0.000704,0.004608,0.022131
2.22604,178.46,0.104913,0.027521,0.077392,0.000701,0.004590,0.022070
2.22624,178.47,0.104847,0.027440,0.077406,0.000698,0.004572,0.022010
2.22644,178.49,0.104780,0.027359,0.077421,0.000695,0.004555,0.021950
2.22664,178.51,0.104714,0.027279,0.077435,0.000692,0.004537,0.021891
2.22684,178.52,0.104649,0.027199,0.077450,0.000688,0.004519,0.021831
2.22704,178.54,0.104583,0.027119,0.077464,0.000685,0.004502,0.021772
2.22724,178.55,0.104519,0.027040,0.077479,0.000682,0.004484,0.021713
2.22744,178.57,0.104454,0.026961,0.077494,0.000679,0.004467,0.021655
2.22764,178.59,0.104390,0.026882,0.077508,0.000676,0.004450,0.021596
2.22784,178.60,0.104326,0.026804,0.077523,0.000673,0.004432,0.021538
2.22804,178.62,0.104263,0.026726,0.077537,0.000670,0.004415,0.021480
2.22824,178.63,0.104200,0.026648,0.077552,0.000667,0.004398,0.021423
2.22844,178.65,0.104137,0.026571,0.077566,0.000664,0.004382,0.021365
2.22864,178.67,0.104075,0.026494,0.077581,0.000661,0.004365,0.021308
2.22884,178.68,0.104013,0.026417,0.077595,0.000658,0.004348,0.021251
2.22904,178.70,0.103951,0.026341,0.077610,0.000655,0.004332,0.021194
2.22924,178.71,0.103890,0.026265,0.077624,0.000652,0.004315,0.021138
2.22944,178.73,0.103829,0.026190,0.077639,0.000649,0.004299,0.021081
2.22964,178.75,0.103768,0.026114,0.077654,0.000647,0.004282,0.021025
2.22984,178.76,0.103708,0.026040,0.077668,0.000644,0.004266,0.020969
2.23004,178.78,0.103648,0.025965,0.077683,0.000641,0.004250,0.020914
2.23024,178.79,0.103588,0.025891,0.077697,0.000638,0.004234,0.020858
2.23044,178.81,0.103529,0.025817,0.077712,0.000635,0.004218,0.020803
2.23064,178.83,0.103470,0.025743,0.077726,0.000632,0.004202,0.020748
2.23084,178.84,0.103411,0.025670,0.077741,0.000630,0.004187,0.020693
2.23104,178.86,0.103353,0.025597,0.077756,0.000627,0.004171,0.020639
2.23124,178.87,0.103295,0.025525,0.077770,0.000624,0.004155,0.020584
2.23144,178.89,0.103237,0.025452,0.077785,0.000622,0.004140,0.020530
2.23164,178.91,0.103180,0.025380,0.077799,0.000619,0.004124,0.020476
2.23184,178.92,0.103123,0.025309,0.077814,0.000616,0.004109,0.020423
2.23204,178.94,0.103066,0.025237,0.077829,0.000614,0.004094,0.020369
2.23224,178.95,0.103010,0.025166,0.077843,0.000611,0.004079,0.020316
2.23244,178.97,0.102954,0.025096,0.077858,0.000608,0.004064,0.020263
2.23264,178.99,0.102898,0.025025,0.077873,0.000606,0.004049,0.020210
2.23284,179.00,0.102843,0.024955,0.077887,0.000603,0.004034,0.020157
2.23304,179.02,0.102787,0.024886,0.077902,0.000601,0.004019,0.020105
2.23324,179.03,0.102733,0.024816,0.077917,0.000598,0.004004,0.020053
2.23344,179.05,0.102678,0.024747,0.077931,0.000596,0.003990,0.020001
2.23364,179.07,0.102624,0.024678,0.077946,0.000593,0.003975,0.019949
2.23384,179.08,0.102570,0.024609,0.077960,0.000591,0.003961,0.019897
2.23404,179.10,0.102516,0.024541,0.077975,0.000588,0.003946,0.019846
2.23424,179.11,0.102463,0.024473,0.077990,0.000586,0.003932,0.019794
2.23444,179.13,0.102410,0.024405,0.078004,0.000583,0.003918,0.019743
2.23464,179.15,0.102357,0.024338,0.078019,0.000581,0.003903,0.019692
2.23484,179.16,0.102305,0.024271,0.078034,0.000578,0.003889,0.019642
2.23504,179.18,0.102252,0.024204,0.078049,0.000576,0.003875,0.019591
2.23524,179.19,0.102201,0.024137,0.078063,0.000573,0.003861,0.019541
2.23544,179.21,0.102149,0.024071,0.078078,0.000571,0.003847,0.019491
2.23564,179.23,0.102098,0.024005,0.078093,0.000569,0.003834,0.019441
2.23584,179.24,0.102047,0.023939,0.078107,0.000566,0.003820,0.019391
2.23604,179.26,0.101996,0.023874,0.078122,0.000564,0.003806,0.019342
2.23624,179.27,0.101945,0.023809,0.078137,0.000562,0.003793,0.019293
2.23644,179.29,0.101895,0.023744,0.078151,0.000559,0.003779,0.019243
2.23664,179.31,0.101845,0.023679,0.078166,0.000557,0.003766,0.019195
2.23684,179.32,0.101796,0.023615,0.078181,0.000555,0.003752,0.019146
2.23704,179.34,0.101746,0.023551,0.078196,0.000553,0.003739,0.019097
2.23724,179.35,0.101697,0.023487,0.078210,0.000550,0.003726,0.019049
2.23744,179.37,0.101648,0.023423,0.078225,0.000548,0.003713,0.019001
2.23764,179.39,0.101600,0.023360,0.078240,0.000546,0.003700,0.018953
2.23784,179.40,0.101552,0.023297,0.078254,0.000544,0.003687,0.018905
2.23804,179.42,0.101504,0.023234,0.078269,0.000541,0.003674,0.018857
2.23824,179.44,0.101456,0.023172,0.078284,0.000539,0.003661,0.018810
2.23844,179.45,0.101408,0.023110,0.078299,0.000537,0.003648,0.018762
2.23864,179.47,0.101361,0.023048,0.078313,0.000535,0.003635,0.018715
2.23884,179.48,0.101314,0.022986,0.078328,0.000533,0.003623,0.018668
2.23904,179.50,0.101268,0.022925,0.078343,0.000531,0.003610,0.018622
2.23924,179.52,0.101221,0.022863,0.078358,0.000529,0.003597,0.018575
2.23944,179.53,0.101175,0.022802,0.078373,0.000526,0.003585,0.018529
2.23964,179.55,0.101129,0.022742,0.078387,0.000524,0.003573,0.018482
2.23984,179.56,0.101083,0.022681,0.078402,0.000522,0.003560,0.018436
2.24004,179.58,0.101038,0.022621,0.078417,0.000520,0.003548,0.018390
2.24024,179.60,0.100993,0.022561,0.078432,0.000518,0.003536,0.018345
2.24044,179.61,0.100948,0.022501,0.078446,0.000516,0.003524,0.018299
2.24064,179.63,0.100903,0.022442,0.078461,0.000514,0.003511,0.018254
2.24084,179.64,0.100859,0.022383,0.078476,0.000512,0.003499,0.018208
2.24104,179.66,0.100815,0.022324,0.078491,0.000510,0.003487,0.018163
2.24124,179.68,0.100771,0.022265,0.078506,0.000508,0.003476,0.018119
2.24144,179.69,0.100727,0.022206,0.078521,0.000506,0.003464,0.018074
2.24164,179.71,0.100683,0.022148,0.078535,0.000504,0.003452,0.018029
2.24184,179.72,0.100640,0.022090,0.078550,0.000502,0.003440,0.017985
2.24204,179.74,0.100597,0.022032,0.078565,0.000500,0.003428,0.017941
2.24224,179.76,0.100555,0.021975,0.078580,0.000498,0.003417,0.017897
2.24244,179.77,0.100512,0.021917,0.078595,0.000496,0.003405,0.017853
2.24264,179.79,0.100470,0.021860,0.078609,0.000494,0.003394,0.017809
2.24284,179.80,0.100428,0.021803,0.078624,0.000492,0.003382,0.017765
2.24304,179.82,0.100386,0.021747,0.078639,0.000491,0.003371,0.017722
2.24324,179.84,0.100344,0.021690,0.078654,0.000489,0.003360,0.017679
2.24344,179.85,0.100303,0.021634,0.078669,0.000487,0.003348,0.017636
2.24364,179.87,0.100262,0.021578,0.078684,0.000485,0.003337,0.017593
2.24384,179.88,0.100221,0.021522,0.078699,0.000483,0.003326,0.017550
2.24404,179.90,0.100180,0.021467,0.078713,0.000481,0.003315,0.017507
2.24424,179.92,0.100140,0.021412,0.078728,0.000479,0.003304,0.017465
2.24444,179.93,0.100100,0.021357,0.078743,0.000478,0.003293,0.017422
2.24464,179.95,0.100060,0.021302,0.078758,0.000476,0.003282,0.017380
2.24484,179.96,0.100020,0.021247,0.078773,0.000474,0.003271,0.017338
2.24504,179.98,0.099980,0.021193,0.078788,0.000472,0.003260,0.017296
2.24524,180.00,0.099941,0.021138,0.078803,0.000470,0.003249,0.017255
2.24544,180.01,0.099902,0.021084,0.078818,0.000469,0.003239,0.017213
2.24564,180.03,0.099863,0.021031,0.078833,0.000467,0.003228,0.017172
2.24584,180.04,0.099824,0.020977,0.078847,0.000465,0.003217,0.017130
2.24604,180.06,0.099786,0.020924,0.078862,0.000463,0.003207,0.017089
2.24624,180.08,0.099748,0.020870,0.078877,0.000462,0.003196,0.017048
2.24644,180.09,0.099710,0.020818,0.078892,0.000460,0.003186,0.017008
2.24664,180.11,0.099672,0.020765,0.078907,0.000458,0.003176,0.016967
2.24684,180.12,0.099634,0.020712,0.078922,0.000457,0.003165,0.016926
2.24704,180.14,0.099597,0.020660,0.078937,0.000455,0.003155,0.016886
2.24724,180.16,0.099560,0.020608,0.078952,0.000453,0.003145,0.016846
2.24744,180.17,0.099523,0.020556,0.078967,0.000452,0.003134,0.016806
2.24764,180.19,0.099486,0.020504,0.078982,0.000450,0.003124,0.016766
2.24784,180.20,0.099449,0.020453,0.078997,0.000448,0.003114,0.016726
2.24804,180.22,0.099413,0.020401,0.079012,0.000447,0.003104,0.016686
2.24824,180.24,0.099377,0.020350,0.079027,0.000445,0.003094,0.016647
2.24844,180.25,0.099341,0.020299,0.079042,0.000443,0.003084,0.016607
2.24864,180.27,0.099305,0.020248,0.079057,0.000442,0.003074,0.016568
2.24884,180.28,0.099270,0.020198,0.079072,0.000440,0.003064,0.016529
2.24904,180.30,0.099234,0.020148,0.079087,0.000438,0.003055,0.016490
2.24924,180.32,0.099199,0.020097,0.079102,0.000437,0.003045,0.016451
2.24944,180.33,0.099164,0.020047,0.079117,0.000435,0.003035,0.016412
2.24964,180.35,0.099129,0.019998,0.079132,0.000434,0.003025,0.016374
2.24984,180.36,0.099095,0.019948,0.079146,0.000432,0.003016,0.016335
2.25004,180.38,0.099060,0.019899,0.079161,0.000431,0.003006,0.016297
2.25024,180.40,0.099026,0.019850,0.079176,0.000429,0.002997,0.016259
2.25044,180.41,0.098992,0.019801,0.079191,0.000427,0.002987,0.016221
2.25064,180.43,0.098958,0.019752,0.079207,0.000426,0.002978,0.016183
2.25084,180.45,0.098925,0.019703,0.079222,0.000424,0.002968,0.016145
2.25104,180.46,0.098891,0.019655,0.079237,0.000423,0.002959,0.016108
2.25124,180.48,0.098858,0.019606,0.079252,0.000421,0.002950,0.016070
2.25144,180.49,0.098825,0.019558,0.079267,0.000420,0.002940,0.016033
2.25164,180.51,0.098792,0.019510,0.079282,0.000418,0.002931,0.015996
2.25184,180.53,0.098759,0.019463,0.079297,0.000417,0.002922,0.015959
2.25204,180.54,0.098727,0.019415,0.079312,0.000415,0.002913,0.015922
2.25224,180.56,0.098694,0.019368,0.079327,0.000414,0.002904,0.015885
2.25244,180.57,0.098662,0.019321,0.079342,0.000413,0.002895,0.015848
2.25264,180.59,0.098630,0.019273,0.079357,0.000411,0.002886,0.015811
2.25284,180.61,0.098599,0.019227,0.079372,0.000410,0.002877,0.015775
2.25304,180.62,0.098567,0.019180,0.079387,0.000408,0.002868,0.015739
2.25324,180.64,0.098535,0.019133,0.079402,0.000407,0.002859,0.015702
2.25344,180.65,0.098504,0.019087,0.079417,0.000405,0.002850,0.015666
2.25364,180.67,0.098473,0.019041,0.079432,0.000404,0.002841,0.015630
2.25384,180.69,0.098442,0.018995,0.079447,0.000403,0.002832,0.015594
2.25404,180.70,0.098412,0.018949,0.079462,0.000401,0.002824,0.015559
2.25424,180.72,0.098381,0.018904,0.079477,0.000400,0.002815,0.015523
2.25444,180.73,0.098351,0.018858,0.079492,0.000398,0.002806,0.015488
2.25464,180.75,0.098320,0.018813,0.079508,0.000397,0.002798,0.015452
2.25484,180.77,0.098290,0.018768,0.079523,0.000396,0.002789,0.015417
2.25504,180.78,0.098261,0.018723,0.079538,0.000394,0.002781,0.015382
2.25524,180.80,0.098231,0.018678,0.079553,0.000393,0.002772,0.015347
2.25544,180.81,0.098201,0.018633,0.079568,0.000392,0.002764,0.015312
