ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA O-CH2,EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
4.03727,323.66,2.706826,0.003512,2.703313,0.000039,0.000828,0.000516,0.001991
4.03767,323.69,2.711963,0.003510,2.708453,0.000040,0.000832,0.000514,0.001987
4.03807,323.72,2.717114,0.003508,2.713606,0.000040,0.000835,0.000512,0.001983
4.03847,323.76,2.722277,0.003506,2.718772,0.000040,0.000839,0.000511,0.001979
4.03887,323.79,2.727454,0.003503,2.723950,0.000040,0.000843,0.000509,0.001974
4.03927,323.82,2.732643,0.003501,2.729142,0.000040,0.000847,0.000507,0.001970
4.03967,323.85,2.737846,0.003499,2.734346,0.000040,0.000850,0.000505,0.001966
4.04007,323.88,2.743061,0.003497,2.739564,0.000040,0.000854,0.000504,0.001962
4.04047,323.92,2.748290,0.003495,2.744795,0.000040,0.000858,0.000502,0.001958
4.04087,323.95,2.753532,0.003494,2.750038,0.000040,0.000862,0.000500,0.001954
4.04127,323.98,2.758787,0.003492,2.755295,0.000041,0.000866,0.000499,0.001950
4.04167,324.01,2.764055,0.003490,2.760565,0.000041,0.000869,0.000497,0.001946
4.04207,324.04,2.769337,0.003488,2.765848,0.000041,0.000873,0.000496,0.001941
4.04247,324.08,2.774631,0.003487,2.771145,0.000041,0.000877,0.000494,0.001937
4.04287,324.11,2.779940,0.003485,2.776455,0.000041,0.000881,0.000492,0.001933
4.04327,324.14,2.785261,0.003483,2.781778,0.000041,0.000885,0.000491,0.001929
4.04367,324.17,2.790596,0.003482,2.787114,0.000041,0.000889,0.000489,0.001925
4.04407,324.20,2.795944,0.003480,2.792464,0.000041,0.000893,0.000487,0.001921
4.04447,324.24,2.801306,0.003479,2.797827,0.000041,0.000898,0.000486,0.001917
4.04487,324.27,2.806681,0.003477,2.803204,0.000042,0.000902,0.000484,0.001913
4.04527,324.30,2.812070,0.003476,2.808594,0.000042,0.000906,0.000483,0.001909
4.04567,324.33,2.817473,0.003475,2.813998,0.000042,0.000910,0.000481,0.001905
4.04607,324.37,2.822889,0.003474,2.819415,0.000042,0.000914,0.000480,0.001901
4.04647,324.40,2.828318,0.003472,2.824846,0.000042,0.000918,0.000478,0.001898
4.04687,324.43,2.833762,0.003471,2.830290,0.000042,0.000923,0.000477,0.001894
4.04727,324.46,2.839219,0.003470,2.835749,0.000042,0.000927,0.000475,0.001890
4.04767,324.49,2.844690,0.003469,2.841220,0.000042,0.000931,0.000473,0.001886
4.04807,324.53,2.850174,0.003468,2.846706,0.000042,0.000936,0.000472,0.001882
4.04847,324.56,2.855673,0.003467,2.852206,0.000043,0.000940,0.000470,0.001878
4.04887,324.59,2.861185,0.003466,2.857719,0.000043,0.000944,0.000469,0.001874
4.04927,324.62,2.866712,0.003466,2.863246,0.000043,0.000949,0.000467,0.001870
4.04967,324.65,2.872252,0.003465,2.868787,0.000043,0.000953,0.000466,0.001866
4.05007,324.69,2.877806,0.003464,2.874342,0.000043,0.000958,0.000464,0.001863
4.05047,324.72,2.883374,0.003463,2.879911,0.000043,0.000963,0.000463,0.001859
4.05087,324.75,2.888957,0.003463,2.885494,0.000043,0.000967,0.000461,0.001855
4.05127,324.78,2.894553,0.003462,2.891091,0.000043,0.000972,0.000460,0.001851
4.05167,324.81,2.900164,0.003462,2.896702,0.000044,0.000976,0.000459,0.001847
4.05207,324.85,2.905789,0.003461,2.902327,0.000044,0.000981,0.000457,0.001844
4.05247,324.88,2.911428,0.003461,2.907967,0.000044,0.000986,0.000456,0.001840
4.05287,324.91,2.917081,0.003461,2.913620,0.000044,0.000991,0.000454,0.001836
4.05327,324.94,2.922748,0.003460,2.919288,0.000044,0.000995,0.000453,0.001832
4.05367,324.97,2.928430,0.003460,2.924970,0.000044,0.001000,0.000451,0.001829
4.05407,325.01,2.934126,0.003460,2.930666,0.000044,0.001005,0.000450,0.001825
4.05447,325.04,2.939837,0.003460,2.936377,0.000044,0.001010,0.000449,0.001821
4.05487,325.07,2.945562,0.003460,2.942102,0.000045,0.001015,0.000447,0.001818
4.05527,325.10,2.951302,0.003460,2.947842,0.000045,0.001020,0.000446,0.001814
4.05567,325.13,2.957056,0.003460,2.953596,0.000045,0.001025,0.000444,0.001810
4.05607,325.17,2.962824,0.003460,2.959364,0.000045,0.001030,0.000443,0.001807
4.05647,325.20,2.968608,0.003460,2.965147,0.000045,0.001035,0.000442,0.001803
4.05687,325.23,2.974405,0.003460,2.970945,0.000045,0.001040,0.000440,0.001799
4.05727,325.26,2.980218,0.003461,2.976757,0.000045,0.001046,0.000439,0.001796
4.05767,325.30,2.986045,0.003461,2.982584,0.000045,0.001051,0.000438,0.001792
4.05807,325.33,2.991887,0.003461,2.988426,0.000046,0.001056,0.000436,0.001789
4.05847,325.36,2.997744,0.003462,2.994282,0.000046,0.001061,0.000435,0.001785
4.05887,325.39,3.003616,0.003462,3.000153,0.000046,0.001067,0.000434,0.001781
4.05927,325.42,3.009502,0.003463,3.006039,0.000046,0.001072,0.000432,0.001778
4.05967,325.46,3.015404,0.003464,3.011940,0.000046,0.001078,0.000431,0.001774
4.06007,325.49,3.021320,0.003464,3.017856,0.000046,0.001083,0.000430,0.001771
4.06047,325.52,3.027251,0.003465,3.023786,0.000046,0.001089,0.000428,0.001767
4.06087,325.55,3.033198,0.003466,3.029732,0.000047,0.001094,0.000427,0.001764
4.06127,325.58,3.039159,0.003467,3.035692,0.000047,0.001100,0.000426,0.001760
4.06167,325.62,3.045136,0.003468,3.041668,0.000047,0.001106,0.000424,0.001757
4.06207,325.65,3.051127,0.003469,3.047658,0.000047,0.001111,0.000423,0.001753
4.06247,325.68,3.057134,0.003470,3.053664,0.000047,0.001117,0.000422,0.001750
4.06287,325.71,3.063156,0.003471,3.059685,0.000047,0.001123,0.000421,0.001746
4.06327,325.74,3.069194,0.003472,3.065721,0.000047,0.001129,0.000419,0.001743
4.06367,325.78,3.075246,0.003474,3.071773,0.000047,0.001135,0.000418,0.001739
4.06407,325.81,3.081314,0.003475,3.077839,0.000048,0.001141,0.000417,0.001736
4.06447,325.84,3.087398,0.003476,3.083921,0.000048,0.001147,0.000416,0.001732
4.06487,325.87,3.093496,0.003478,3.090019,0.000048,0.001153,0.000414,0.001729
4.06527,325.90,3.099611,0.003479,3.096131,0.000048,0.001159,0.000413,0.001726
4.06567,325.94,3.105740,0.003481,3.102259,0.000048,0.001165,0.000412,0.001722
4.06607,325.97,3.111886,0.003483,3.108403,0.000048,0.001171,0.000411,0.001719
4.06647,326.00,3.118047,0.003484,3.114562,0.000048,0.001177,0.000409,0.001715
4.06687,326.03,3.124223,0.003486,3.120737,0.000049,0.001184,0.000408,0.001712
4.06727,326.06,3.130415,0.003488,3.126927,0.000049,0.001190,0.000407,0.001709
4.06767,326.10,3.136623,0.003490,3.133133,0.000049,0.001196,0.000406,0.001705
4.06807,326.13,3.142847,0.003492,3.139355,0.000049,0.001203,0.000405,0.001702
4.06847,326.16,3.149086,0.003494,3.145592,0.000049,0.001209,0.000403,0.001699
4.06887,326.19,3.155342,0.003496,3.151845,0.000049,0.001216,0.000402,0.001695
4.06927,326.23,3.161613,0.003499,3.158114,0.000050,0.001223,0.000401,0.001692
4.06967,326.26,3.167900,0.003501,3.164399,0.000050,0.001229,0.000400,0.001689
4.07007,326.29,3.174203,0.003503,3.170699,0.000050,0.001236,0.000399,0.001685
4.07047,326.32,3.180522,0.003506,3.177016,0.000050,0.001243,0.000397,0.001682
4.07087,326.35,3.186857,0.003508,3.183348,0.000050,0.001250,0.000396,0.001679
4.07127,326.39,3.193208,0.003511,3.189697,0.000050,0.001257,0.000395,0.001676
4.07167,326.42,3.199575,0.003514,3.196061,0.000050,0.001264,0.000394,0.001672
4.07207,326.45,3.205958,0.003516,3.202442,0.000051,0.001271,0.000393,0.001669
4.07247,326.48,3.212358,0.003519,3.208838,0.000051,0.001278,0.000392,0.001666
4.07287,326.51,3.218773,0.003522,3.215251,0.000051,0.001285,0.000391,0.001663
4.07327,326.55,3.225205,0.003525,3.221680,0.000051,0.001292,0.000389,0.001660
4.07367,326.58,3.231654,0.003528,3.228125,0.000051,0.001300,0.000388,0.001656
4.07407,326.61,3.238118,0.003531,3.234587,0.000051,0.001307,0.000387,0.001653
4.07447,326.64,3.244599,0.003535,3.241065,0.000052,0.001315,0.000386,0.001650
4.07487,326.67,3.251097,0.003538,3.247559,0.000052,0.001322,0.000385,0.001647
4.07527,326.71,3.257611,0.003541,3.254070,0.000052,0.001330,0.000384,0.001644
4.07567,326.74,3.264141,0.003545,3.260597,0.000052,0.001337,0.000383,0.001640
4.07607,326.77,3.270689,0.003548,3.267140,0.000052,0.001345,0.000382,0.001637
4.07647,326.80,3.277252,0.003552,3.273700,0.000052,0.001353,0.000381,0.001634
4.07687,326.83,3.283833,0.003556,3.280277,0.000052,0.001361,0.000379,0.001631
4.07727,326.87,3.290430,0.003560,3.286870,0.000053,0.001369,0.000378,0.001628
4.07767,326.90,3.297043,0.003564,3.293480,0.000053,0.001377,0.000377,0.001625
4.07807,326.93,3.303674,0.003568,3.300106,0.000053,0.001385,0.000376,0.001622
4.07847,326.96,3.310321,0.003572,3.306750,0.000053,0.001393,0.000375,0.001619
4.07887,326.99,3.316986,0.003576,3.313410,0.000053,0.001401,0.000374,0.001615
4.07927,327.03,3.323667,0.003580,3.320086,0.000053,0.001409,0.000373,0.001612
4.07967,327.06,3.330365,0.003585,3.326780,0.000054,0.001418,0.000372,0.001609
4.08007,327.09,3.337080,0.003589,3.333491,0.000054,0.001426,0.000371,0.001606
4.08047,327.12,3.343812,0.003594,3.340218,0.000054,0.001435,0.000370,0.001603
4.08087,327.16,3.350561,0.003598,3.346963,0.000054,0.001443,0.000369,0.001600
4.08127,327.19,3.357327,0.003603,3.353724,0.000054,0.001452,0.000368,0.001597
4.08167,327.22,3.364111,0.003608,3.360503,0.000054,0.001461,0.000367,0.001594
4.08207,327.25,3.370911,0.003613,3.367298,0.000055,0.001470,0.000366,0.001591
4.08247,327.28,3.377729,0.003618,3.374111,0.000055,0.001479,0.000365,0.001588
4.08287,327.32,3.384564,0.003623,3.380941,0.000055,0.001488,0.000364,0.001585
4.08327,327.35,3.391416,0.003628,3.387788,0.000055,0.001497,0.000363,0.001582
4.08367,327.38,3.398286,0.003634,3.394652,0.000055,0.001506,0.000362,0.001579
4.08407,327.41,3.405173,0.003639,3.401534,0.000056,0.001516,0.000361,0.001576
4.08447,327.44,3.412078,0.003645,3.408433,0.000056,0.001525,0.000360,0.001573
4.08487,327.48,3.419000,0.003651,3.415349,0.000056,0.001535,0.000359,0.001570
4.08527,327.51,3.425940,0.003656,3.422283,0.000056,0.001544,0.000358,0.001567
4.08567,327.54,3.432897,0.003662,3.429234,0.000056,0.001554,0.000357,0.001564
4.08607,327.57,3.439872,0.003668,3.436203,0.000056,0.001564,0.000356,0.001561
4.08647,327.60,3.446864,0.003675,3.443190,0.000057,0.001574,0.000355,0.001558
4.08687,327.64,3.453874,0.003681,3.450193,0.000057,0.001584,0.000354,0.001555
4.08727,327.67,3.460902,0.003687,3.457215,0.000057,0.001594,0.000353,0.001553
4.08767,327.70,3.467948,0.003694,3.464254,0.000057,0.001604,0.000352,0.001550
4.08807,327.73,3.475011,0.003700,3.471311,0.000057,0.001614,0.000351,0.001547
4.08847,327.76,3.482093,0.003707,3.478386,0.000058,0.001625,0.000350,0.001544
4.08887,327.80,3.489192,0.003714,3.485478,0.000058,0.001635,0.000349,0.001541
4.08927,327.83,3.496309,0.003721,3.492589,0.000058,0.001646,0.000348,0.001538
4.08967,327.86,3.503445,0.003728,3.499717,0.000058,0.001657,0.000347,0.001535
4.09007,327.89,3.510598,0.003735,3.506863,0.000058,0.001668,0.000346,0.001532
4.09047,327.92,3.517769,0.003742,3.514027,0.000058,0.001679,0.000345,0.001530
4.09087,327.96,3.524959,0.003750,3.521209,0.000059,0.001690,0.000344,0.001527
4.09127,327.99,3.532166,0.003757,3.528409,0.000059,0.001701,0.000343,0.001524
4.09167,328.02,3.539392,0.003765,3.535627,0.000059,0.001712,0.000342,0.001521
4.09207,328.05,3.546636,0.003773,3.542863,0.000059,0.001724,0.000341,0.001518
4.09247,328.08,3.553899,0.003781,3.550118,0.000059,0.001735,0.000340,0.001515
4.09287,328.12,3.561180,0.003789,3.557390,0.000060,0.001747,0.000340,0.001513
4.09327,328.15,3.568479,0.003797,3.564681,0.000060,0.001759,0.000339,0.001510
4.09367,328.18,3.575796,0.003806,3.571990,0.000060,0.001771,0.000338,0.001507
4.09407,328.21,3.583132,0.003814,3.579318,0.000060,0.001783,0.000337,0.001504
4.09447,328.25,3.590487,0.003823,3.586664,0.000060,0.001795,0.000336,0.001502
4.09487,328.28,3.597860,0.003832,3.594028,0.000061,0.001808,0.000335,0.001499
4.09527,328.31,3.605252,0.003841,3.601411,0.000061,0.001820,0.000334,0.001496
4.09567,328.34,3.612662,0.003850,3.608812,0.000061,0.001833,0.000333,0.001493
4.09607,328.37,3.620091,0.003860,3.616232,0.000061,0.001846,0.000332,0.001491
4.09647,328.41,3.627539,0.003869,3.623670,0.000061,0.001859,0.000331,0.001488
4.09687,328.44,3.635005,0.003879,3.631127,0.000062,0.001872,0.000331,0.001485
4.09727,328.47,3.642491,0.003888,3.638602,0.000062,0.001885,0.000330,0.001482
4.09767,328.50,3.649995,0.003898,3.646097,0.000062,0.001898,0.000329,0.001480
4.09807,328.53,3.657518,0.003909,3.653609,0.000062,0.001912,0.000328,0.001477
4.09847,328.57,3.665060,0.003919,3.661141,0.000062,0.001925,0.000327,0.001474
4.09887,328.60,3.672621,0.003929,3.668692,0.000063,0.001939,0.000326,0.001472
4.09927,328.63,3.680201,0.003940,3.676261,0.000063,0.001953,0.000325,0.001469
4.09967,328.66,3.687800,0.003951,3.683850,0.000063,0.001968,0.000324,0.001466
4.10007,328.69,3.695419,0.003962,3.691457,0.000063,0.001982,0.000324,0.001464
4.10047,328.73,3.703056,0.003973,3.699083,0.000064,0.001996,0.000323,0.001461
4.10087,328.76,3.710712,0.003984,3.706728,0.000064,0.002011,0.000322,0.001458
4.10127,328.79,3.718388,0.003996,3.714393,0.000064,0.002026,0.000321,0.001456
4.10167,328.82,3.726083,0.004008,3.722076,0.000064,0.002041,0.000320,0.001453
4.10207,328.85,3.733798,0.004019,3.729778,0.000064,0.002056,0.000319,0.001450
4.10247,328.89,3.741532,0.004032,3.737500,0.000065,0.002072,0.000319,0.001448
4.10287,328.92,3.749285,0.004044,3.745241,0.000065,0.002087,0.000318,0.001445
4.10327,328.95,3.757058,0.004056,3.753001,0.000065,0.002103,0.000317,0.001443
4.10367,328.98,3.764850,0.004069,3.760781,0.000065,0.002119,0.000316,0.001440
4.10407,329.01,3.772662,0.004082,3.768579,0.000066,0.002135,0.000315,0.001437
4.10447,329.05,3.780493,0.004095,3.776398,0.000066,0.002151,0.000314,0.001435
4.10487,329.08,3.788344,0.004109,3.784235,0.000066,0.002168,0.000314,0.001432
4.10527,329.11,3.796214,0.004122,3.792092,0.000066,0.002185,0.000313,0.001430
4.10567,329.14,3.804105,0.004136,3.799969,0.000066,0.002202,0.000312,0.001427
4.10607,329.18,3.812015,0.004150,3.807865,0.000067,0.002219,0.000311,0.001425
4.10647,329.21,3.819945,0.004164,3.815781,0.000067,0.002236,0.000310,0.001422
4.10687,329.24,3.827895,0.004179,3.823716,0.000067,0.002254,0.000310,0.001419
4.10727,329.27,3.835864,0.004193,3.831671,0.000067,0.002272,0.000309,0.001417
4.10767,329.30,3.843854,0.004208,3.839645,0.000068,0.002290,0.000308,0.001414
4.10807,329.34,3.851863,0.004224,3.847640,0.000068,0.002308,0.000307,0.001412
4.10847,329.37,3.859893,0.004239,3.855654,0.000068,0.002327,0.000306,0.001409
4.10887,329.40,3.867943,0.004255,3.863688,0.000068,0.002346,0.000306,0.001407
4.10927,329.43,3.876012,0.004271,3.871742,0.000069,0.002365,0.000305,0.001404
4.10967,329.46,3.884102,0.004287,3.879815,0.000069,0.002384,0.000304,0.001402
4.11007,329.50,3.892212,0.004304,3.887909,0.000069,0.002404,0.000303,0.001399
4.11047,329.53,3.900343,0.004320,3.896022,0.000069,0.002424,0.000303,0.001397
4.11087,329.56,3.908493,0.004337,3.904156,0.000070,0.002444,0.000302,0.001394
4.11127,329.59,3.916664,0.004355,3.912310,0.000070,0.002464,0.000301,0.001392
4.11167,329.62,3.924856,0.004372,3.920483,0.000070,0.002485,0.000300,0.001389
4.11207,329.66,3.933067,0.004390,3.928677,0.000070,0.002506,0.000300,0.001387
4.11247,329.69,3.941300,0.004409,3.936891,0.000071,0.002527,0.000299,0.001385
4.11287,329.72,3.949552,0.004427,3.945125,0.000071,0.002548,0.000298,0.001382
4.11327,329.75,3.957825,0.004446,3.953379,0.000071,0.002570,0.000297,0.001380
4.11367,329.78,3.966119,0.004465,3.961654,0.000071,0.002592,0.000297,0.001377
4.11407,329.82,3.974434,0.004485,3.969949,0.000072,0.002615,0.000296,0.001375
4.11447,329.85,3.982769,0.004504,3.978264,0.000072,0.002638,0.000295,0.001372
4.11487,329.88,3.991125,0.004525,3.986600,0.000072,0.002661,0.000294,0.001370
4.11527,329.91,3.999501,0.004545,3.994956,0.000072,0.002684,0.000294,0.001368
4.11567,329.94,4.007899,0.004566,4.003333,0.000073,0.002708,0.000293,0.001365
4.11607,329.98,4.016317,0.004587,4.011730,0.000073,0.002732,0.000292,0.001363
4.11647,330.01,4.024756,0.004609,4.020147,0.000073,0.002756,0.000291,0.001360
4.11687,330.04,4.033216,0.004631,4.028585,0.000073,0.002781,0.000291,0.001358
4.11727,330.07,4.041697,0.004653,4.037044,0.000074,0.002806,0.000290,0.001356
4.11767,330.11,4.050199,0.004676,4.045523,0.000074,0.002832,0.000289,0.001353
4.11807,330.14,4.058722,0.004699,4.054023,0.000074,0.002858,0.000289,0.001351
4.11847,330.17,4.067266,0.004722,4.062544,0.000075,0.002884,0.000288,0.001349
4.11887,330.20,4.075832,0.004746,4.071086,0.000075,0.002911,0.000287,0.001346
4.11927,330.23,4.084418,0.004770,4.079648,0.000075,0.002938,0.000286,0.001344
4.11967,330.27,4.093026,0.004795,4.088231,0.000075,0.002966,0.000286,0.001342
4.12007,330.30,4.101655,0.004820,4.096835,0.000076,0.002994,0.000285,0.001339
4.12047,330.33,4.110305,0.004846,4.105460,0.000076,0.003022,0.000284,0.001337
4.12087,330.36,4.118977,0.004872,4.114105,0.000076,0.003051,0.000284,0.001335
4.12127,330.39,4.127670,0.004898,4.122772,0.000076,0.003080,0.000283,0.001332
4.12167,330.43,4.136385,0.004925,4.131460,0.000077,0.003110,0.000282,0.001330
4.12207,330.46,4.145121,0.004953,4.140168,0.000077,0.003140,0.000282,0.001328
4.12247,330.49,4.153879,0.004981,4.148898,0.000077,0.003171,0.000281,0.001325
4.12287,330.52,4.162658,0.005009,4.157649,0.000078,0.003202,0.000280,0.001323
4.12327,330.55,4.171459,0.005038,4.166421,0.000078,0.003234,0.000279,0.001321
4.12367,330.59,4.180282,0.005068,4.175214,0.000078,0.003266,0.000279,0.001318
4.12407,330.62,4.189126,0.005098,4.184028,0.000079,0.003299,0.000278,0.001316
4.12447,330.65,4.197992,0.005129,4.192864,0.000079,0.003332,0.000277,0.001314
4.12487,330.68,4.206880,0.005160,4.201720,0.000079,0.003366,0.000277,0.001312
4.12527,330.71,4.215790,0.005192,4.210598,0.000079,0.003401,0.000276,0.001309
4.12567,330.75,4.224722,0.005224,4.219498,0.000080,0.003436,0.000275,0.001307
4.12607,330.78,4.233676,0.005257,4.228419,0.000080,0.003471,0.000275,0.001305
4.12647,330.81,4.242651,0.005291,4.237361,0.000080,0.003507,0.000274,0.001303
4.12687,330.84,4.251649,0.005325,4.246324,0.000081,0.003544,0.000273,0.001300
4.12727,330.87,4.260669,0.005360,4.255309,0.000081,0.003582,0.000273,0.001298
4.12767,330.91,4.269711,0.005395,4.264316,0.000081,0.003620,0.000272,0.001296
4.12807,330.94,4.278775,0.005431,4.273344,0.000082,0.003659,0.000271,0.001294
4.12847,330.97,4.287862,0.005468,4.282393,0.000082,0.003698,0.000271,0.001292
4.12887,331.00,4.296970,0.005506,4.291464,0.000082,0.003738,0.000270,0.001289
4.12927,331.04,4.306102,0.005544,4.300557,0.000083,0.003779,0.000270,0.001287
4.12967,331.07,4.315255,0.005583,4.309672,0.000083,0.003821,0.000269,0.001285
4.13007,331.10,4.324431,0.005623,4.318808,0.000083,0.003864,0.000268,0.001283
4.13047,331.13,4.333629,0.005664,4.327965,0.000084,0.003907,0.000268,0.001281
4.13087,331.16,4.342850,0.005705,4.337145,0.000084,0.003951,0.000267,0.001278
4.13127,331.20,4.352094,0.005748,4.346346,0.000084,0.003996,0.000266,0.001276
4.13167,331.23,4.361360,0.005791,4.355569,0.000084,0.004041,0.000266,0.001274
4.13207,331.26,4.370649,0.005835,4.364814,0.000085,0.004088,0.000265,0.001272
4.13247,331.29,4.379960,0.005880,4.374080,0.000085,0.004135,0.000264,0.001270
4.13287,331.32,4.389295,0.005926,4.383369,0.000086,0.004184,0.000264,0.001268
4.13327,331.36,4.398652,0.005973,4.392679,0.000086,0.004233,0.000263,0.001266
4.13367,331.39,4.408032,0.006020,4.402012,0.000086,0.004283,0.000263,0.001263
4.13407,331.42,4.417435,0.006069,4.411366,0.000087,0.004334,0.000262,0.001261
4.13447,331.45,4.426861,0.006119,4.420742,0.000087,0.004387,0.000261,0.001259
4.13487,331.48,4.436310,0.006170,4.430140,0.000087,0.004440,0.000261,0.001257
4.13527,331.52,4.445782,0.006222,4.439561,0.000088,0.004494,0.000260,0.001255
4.13567,331.55,4.455278,0.006275,4.449003,0.000088,0.004550,0.000260,0.001253
4.13607,331.58,4.464796,0.006329,4.458467,0.000088,0.004606,0.000259,0.001251
4.13647,331.61,4.474338,0.006384,4.467954,0.000089,0.004664,0.000258,0.001249
4.13687,331.64,4.483904,0.006441,4.477463,0.000089,0.004723,0.000258,0.001247
4.13727,331.68,4.493492,0.006499,4.486993,0.000089,0.004783,0.000257,0.001244
4.13767,331.71,4.503104,0.006558,4.496546,0.000090,0.004845,0.000256,0.001242
4.13807,331.74,4.512740,0.006618,4.506122,0.000090,0.004908,0.000256,0.001240
4.13847,331.77,4.522399,0.006680,4.515719,0.000090,0.004972,0.000255,0.001238
4.13887,331.80,4.532082,0.006743,4.525339,0.000091,0.005037,0.000255,0.001236
4.13927,331.84,4.541789,0.006808,4.534981,0.000091,0.005104,0.000254,0.001234
4.13967,331.87,4.551519,0.006874,4.544645,0.000092,0.005173,0.000254,0.001232
4.14007,331.90,4.561273,0.006942,4.554331,0.000092,0.005243,0.000253,0.001230
4.14047,331.93,4.571051,0.007011,4.564040,0.000092,0.005314,0.000252,0.001228
4.14087,331.97,4.580854,0.007082,4.573771,0.000093,0.005388,0.000252,0.001226
4.14127,332.00,4.590680,0.007155,4.583525,0.000093,0.005462,0.000251,0.001224
4.14167,332.03,4.600530,0.007229,4.593301,0.000093,0.005539,0.000251,0.001222
4.14207,332.06,4.610405,0.007305,4.603100,0.000094,0.005617,0.000250,0.001220
4.14247,332.09,4.620304,0.007383,4.612921,0.000094,0.005698,0.000249,0.001218
4.14287,332.13,4.630227,0.007463,4.622764,0.000095,0.005780,0.000249,0.001216
4.14327,332.16,4.640174,0.007545,4.632630,0.000095,0.005864,0.000248,0.001214
4.14367,332.19,4.650147,0.007629,4.642518,0.000095,0.005950,0.000248,0.001212
4.14407,332.22,4.660143,0.007714,4.652429,0.000096,0.006038,0.000247,0.001210
4.14447,332.25,4.670165,0.007803,4.662362,0.000096,0.006128,0.000247,0.001208
4.14487,332.29,4.680211,0.007893,4.672318,0.000097,0.006221,0.000246,0.001206
4.14527,332.32,4.690283,0.007986,4.682297,0.000097,0.006316,0.000246,0.001204
4.14567,332.35,4.700379,0.008081,4.692298,0.000097,0.006413,0.000245,0.001202
4.14607,332.38,4.710500,0.008178,4.702322,0.000098,0.006513,0.000244,0.001200
4.14647,332.41,4.720647,0.008279,4.712368,0.000098,0.006615,0.000244,0.001198
4.14687,332.45,4.730818,0.008381,4.722437,0.000099,0.006720,0.000243,0.001196
4.14727,332.48,4.741016,0.008487,4.732529,0.000099,0.006828,0.000243,0.001194
4.14767,332.51,4.751238,0.008596,4.742643,0.000100,0.006939,0.000242,0.001192
4.14807,332.54,4.761487,0.008707,4.752780,0.000100,0.007052,0.000242,0.001190
4.14847,332.57,4.771761,0.008822,4.762939,0.000100,0.007169,0.000241,0.001188
4.14887,332.61,4.782061,0.008939,4.773122,0.000101,0.007289,0.000241,0.001186
4.14927,332.64,4.792387,0.009060,4.783327,0.000101,0.007412,0.000240,0.001184
4.14967,332.67,4.802740,0.009185,4.793555,0.000102,0.007538,0.000239,0.001182
4.15007,332.70,4.813118,0.009313,4.803805,0.000102,0.007669,0.000239,0.001180
4.15047,332.73,4.823523,0.009445,4.814078,0.000103,0.007802,0.000238,0.001178
4.15087,332.77,4.833955,0.009581,4.824374,0.000103,0.007940,0.000238,0.001176
4.15127,332.80,4.844413,0.009720,4.834693,0.000103,0.008082,0.000237,0.001175
4.15167,332.83,4.854899,0.009864,4.845035,0.000104,0.008228,0.000237,0.001173
4.15207,332.86,4.865411,0.010012,4.855399,0.000104,0.008378,0.000236,0.001171
4.15247,332.90,4.875951,0.010165,4.865786,0.000105,0.008533,0.000236,0.001169
4.15287,332.93,4.886519,0.010322,4.876196,0.000105,0.008692,0.000235,0.001167
4.15327,332.96,4.897114,0.010485,4.886629,0.000106,0.008856,0.000235,0.001165
4.15367,332.99,4.907737,0.010652,4.897085,0.000106,0.009026,0.000234,0.001163
4.15407,333.02,4.918388,0.010825,4.907563,0.000107,0.009200,0.000234,0.001161
4.15447,333.06,4.929067,0.011003,4.918064,0.000107,0.009381,0.000233,0.001159
4.15487,333.09,4.939775,0.011187,4.928589,0.000108,0.009567,0.000233,0.001158
4.15527,333.12,4.950512,0.011377,4.939135,0.000108,0.009759,0.000232,0.001156
4.15567,333.15,4.961279,0.011573,4.949705,0.000109,0.009957,0.000232,0.001154
4.15607,333.18,4.972074,0.011776,4.960298,0.000109,0.010162,0.000231,0.001152
4.15647,333.22,4.982899,0.011986,4.970913,0.000110,0.010373,0.000231,0.001150
4.15687,333.25,4.993755,0.012203,4.981552,0.000110,0.010592,0.000230,0.001148
4.15727,333.28,5.004640,0.012427,4.992213,0.000111,0.010819,0.000230,0.001146
4.15767,333.31,5.015557,0.012660,5.002897,0.000111,0.011053,0.000229,0.001145
4.15807,333.34,5.026504,0.012900,5.013604,0.000112,0.011295,0.000229,0.001143
4.15847,333.38,5.037483,0.013149,5.024333,0.000112,0.011546,0.000228,0.001141
4.15887,333.41,5.048494,0.013408,5.035086,0.000113,0.011806,0.000228,0.001139
4.15927,333.44,5.059536,0.013675,5.045861,0.000113,0.012076,0.000227,0.001137
4.15967,333.47,5.070612,0.013953,5.056660,0.000114,0.012355,0.000227,0.001135
4.16007,333.50,5.081721,0.014241,5.067481,0.000114,0.012645,0.000226,0.001134
4.16047,333.54,5.092864,0.014539,5.078325,0.000115,0.012945,0.000226,0.001132
4.16087,333.57,5.104041,0.014849,5.089191,0.000115,0.013257,0.000225,0.001130
4.16127,333.60,5.115253,0.015172,5.100081,0.000116,0.013581,0.000225,0.001128
4.16167,333.63,5.126500,0.015507,5.110993,0.000116,0.013918,0.000224,0.001126
4.16207,333.66,5.137783,0.015855,5.121929,0.000117,0.014268,0.000224,0.001125
4.16247,333.70,5.149103,0.016217,5.132887,0.000117,0.014632,0.000223,0.001123
4.16287,333.73,5.160461,0.016593,5.143868,0.000118,0.015010,0.000223,0.001121
4.16327,333.76,5.171857,0.016986,5.154871,0.000118,0.015404,0.000222,0.001119
