ppm,hz,total_with_exchange,total_carbon_bound,EGDA O-CH2,exchangeable pool (H2O/OH/COOH)
3.59206,287.97,0.700992,0.000883,0.000634,0.700109
3.59246,288.00,0.701757,0.000884,0.000635,0.700874
3.59286,288.03,0.702524,0.000884,0.000636,0.701639
3.59326,288.06,0.703291,0.000885,0.000636,0.702406
3.59366,288.10,0.704060,0.000885,0.000637,0.703174
3.59406,288.13,0.704830,0.000886,0.000638,0.703944
3.59446,288.16,0.705601,0.000887,0.000638,0.704714
3.59486,288.19,0.706373,0.000887,0.000639,0.705486
3.59526,288.22,0.707147,0.000888,0.000640,0.706259
3.59566,288.26,0.707921,0.000888,0.000640,0.707033
3.59606,288.29,0.708698,0.000889,0.000641,0.707809
3.59646,288.32,0.709475,0.000889,0.000642,0.708586
3.59686,288.35,0.710253,0.000890,0.000642,0.709364
3.59726,288.39,0.711033,0.000890,0.000643,0.710143
3.59766,288.42,0.711814,0.000891,0.000644,0.710923
3.59806,288.45,0.712597,0.000892,0.000645,0.711705
3.59846,288.48,0.713380,0.000892,0.000645,0.712488
3.59886,288.51,0.714165,0.000893,0.000646,0.713272
3.59926,288.55,0.714951,0.000893,0.000647,0.714058
3.59966,288.58,0.715739,0.000894,0.000647,0.714845
3.60006,288.61,0.716527,0.000894,0.000648,0.715633
3.60046,288.64,0.717317,0.000895,0.000649,0.716422
3.60086,288.67,0.718108,0.000896,0.000649,0.717213
3.60126,288.71,0.718901,0.000896,0.000650,0.718005
3.60166,288.74,0.719695,0.000897,0.000651,0.718798
3.60206,288.77,0.720490,0.000897,0.000652,0.719592
3.60246,288.80,0.721286,0.000898,0.000652,0.720388
3.60286,288.83,0.722083,0.000898,0.000653,0.721185
3.60326,288.87,0.722882,0.000899,0.000654,0.721983
3.60366,288.90,0.723683,0.000900,0.000654,0.722783
3.60406,288.93,0.724484,0.000900,0.000655,0.723584
3.60446,288.96,0.725287,0.000901,0.000656,0.724386
3.60486,288.99,0.726091,0.000901,0.000657,0.725190
3.60526,289.03,0.726896,0.000902,0.000657,0.725994
3.60566,289.06,0.727703,0.000902,0.000658,0.726801
3.60606,289.09,0.728511,0.000903,0.000659,0.727608
3.60646,289.12,0.729320,0.000904,0.000659,0.728417
3.60686,289.15,0.730131,0.000904,0.000660,0.729227
3.60726,289.19,0.730943,0.000905,0.000661,0.730038
3.60766,289.22,0.731756,0.000905,0.000662,0.730851
3.60806,289.25,0.732571,0.000906,0.000662,0.731665
3.60846,289.28,0.733387,0.000907,0.000663,0.732480
3.60886,289.32,0.734204,0.000907,0.000664,0.733297
3.60926,289.35,0.735023,0.000908,0.000665,0.734115
3.60966,289.38,0.735842,0.000908,0.000665,0.734934
3.61006,289.41,0.736664,0.000909,0.000666,0.735755
3.61046,289.44,0.737486,0.000910,0.000667,0.736577
3.61086,289.48,0.738310,0.000910,0.000668,0.737400
3.61126,289.51,0.739135,0.000911,0.000668,0.738225
3.61166,289.54,0.739962,0.000911,0.000669,0.739051
3.61206,289.57,0.740790,0.000912,0.000670,0.739878
3.61246,289.60,0.741619,0.000913,0.000670,0.740707
3.61286,289.64,0.742450,0.000913,0.000671,0.741537
3.61326,289.67,0.743282,0.000914,0.000672,0.742368
3.61366,289.70,0.744116,0.000915,0.000673,0.743201
3.61406,289.73,0.744950,0.000915,0.000673,0.744035
3.61446,289.76,0.745787,0.000916,0.000674,0.744871
3.61486,289.80,0.746624,0.000916,0.000675,0.745708
3.61526,289.83,0.747463,0.000917,0.000676,0.746546
3.61566,289.86,0.748303,0.000918,0.000676,0.747386
3.61606,289.89,0.749145,0.000918,0.000677,0.748227
3.61646,289.92,0.749988,0.000919,0.000678,0.749069
3.61686,289.96,0.750832,0.000919,0.000679,0.749913
3.61726,289.99,0.751678,0.000920,0.000679,0.750758
3.61766,290.02,0.752525,0.000921,0.000680,0.751605
3.61806,290.05,0.753374,0.000921,0.000681,0.752453
3.61846,290.08,0.754224,0.000922,0.000682,0.753302
3.61886,290.12,0.755075,0.000923,0.000683,0.754153
3.61926,290.15,0.755928,0.000923,0.000683,0.755005
3.61966,290.18,0.756782,0.000924,0.000684,0.755858
3.62006,290.21,0.757638,0.000925,0.000685,0.756713
3.62046,290.25,0.758495,0.000925,0.000686,0.757570
3.62086,290.28,0.759353,0.000926,0.000686,0.758428
3.62126,290.31,0.760213,0.000926,0.000687,0.759287
3.62166,290.34,0.761075,0.000927,0.000688,0.760148
3.62206,290.37,0.761937,0.000928,0.000689,0.761010
3.62246,290.41,0.762802,0.000928,0.000689,0.761873
3.62286,290.44,0.763667,0.000929,0.000690,0.762738
3.62326,290.47,0.764534,0.000930,0.000691,0.763604
3.62366,290.50,0.765403,0.000930,0.000692,0.764472
3.62406,290.53,0.766272,0.000931,0.000693,0.765342
3.62446,290.57,0.767144,0.000932,0.000693,0.766212
3.62486,290.60,0.768017,0.000932,0.000694,0.767084
3.62526,290.63,0.768891,0.000933,0.000695,0.767958
3.62566,290.66,0.769766,0.000934,0.000696,0.768833
3.62606,290.69,0.770644,0.000934,0.000696,0.769709
3.62646,290.73,0.771522,0.000935,0.000697,0.770587
3.62686,290.76,0.772402,0.000936,0.000698,0.771467
3.62726,290.79,0.773284,0.000936,0.000699,0.772348
3.62766,290.82,0.774167,0.000937,0.000700,0.773230
3.62806,290.85,0.775051,0.000938,0.000700,0.774114
3.62846,290.89,0.775937,0.000938,0.000701,0.774999
3.62886,290.92,0.776825,0.000939,0.000702,0.775886
3.62926,290.95,0.777714,0.000940,0.000703,0.776774
3.62966,290.98,0.778604,0.000940,0.000704,0.777664
3.63006,291.01,0.779496,0.000941,0.000704,0.778555
3.63046,291.05,0.780389,0.000942,0.000705,0.779448
3.63086,291.08,0.781284,0.000942,0.000706,0.780342
3.63126,291.11,0.782180,0.000943,0.000707,0.781238
3.63166,291.14,0.783078,0.000944,0.000708,0.782135
3.63206,291.18,0.783978,0.000944,0.000708,0.783033
3.63246,291.21,0.784879,0.000945,0.000709,0.783934
3.63286,291.24,0.785781,0.000946,0.000710,0.784835
3.63326,291.27,0.786685,0.000946,0.000711,0.785738
3.63366,291.30,0.787590,0.000947,0.000712,0.786643
3.63406,291.34,0.788497,0.000948,0.000712,0.787549
3.63446,291.37,0.789406,0.000948,0.000713,0.788457
3.63486,291.40,0.790316,0.000949,0.000714,0.789367
3.63526,291.43,0.791227,0.000950,0.000715,0.790277
3.63566,291.46,0.792140,0.000950,0.000716,0.791190
3.63606,291.50,0.793055,0.000951,0.000717,0.792104
3.63646,291.53,0.793971,0.000952,0.000717,0.793019
3.63686,291.56,0.794889,0.000953,0.000718,0.793936
3.63726,291.59,0.795808,0.000953,0.000719,0.794855
3.63766,291.62,0.796729,0.000954,0.000720,0.795775
3.63806,291.66,0.797651,0.000955,0.000721,0.796696
3.63846,291.69,0.798575,0.000955,0.000721,0.797619
3.63886,291.72,0.799500,0.000956,0.000722,0.798544
3.63926,291.75,0.800427,0.000957,0.000723,0.799470
3.63966,291.78,0.801356,0.000957,0.000724,0.800398
3.64006,291.82,0.802286,0.000958,0.000725,0.801328
3.64046,291.85,0.803218,0.000959,0.000726,0.802259
3.64086,291.88,0.804151,0.000960,0.000726,0.803191
3.64126,291.91,0.805086,0.000960,0.000727,0.804125
3.64166,291.94,0.806022,0.000961,0.000728,0.805061
3.64206,291.98,0.806960,0.000962,0.000729,0.805999
3.64246,292.01,0.807900,0.000962,0.000730,0.806937
3.64286,292.04,0.808841,0.000963,0.000731,0.807878
3.64326,292.07,0.809784,0.000964,0.000732,0.808820
3.64366,292.10,0.810728,0.000965,0.000732,0.809764
3.64406,292.14,0.811674,0.000965,0.000733,0.810709
3.64446,292.17,0.812622,0.000966,0.000734,0.811656
3.64486,292.20,0.813571,0.000967,0.000735,0.812605
3.64526,292.23,0.814522,0.000968,0.000736,0.813555
3.64566,292.27,0.815475,0.000968,0.000737,0.814506
3.64606,292.30,0.816429,0.000969,0.000737,0.815460
3.64646,292.33,0.817385,0.000970,0.000738,0.816415
3.64686,292.36,0.818342,0.000970,0.000739,0.817372
3.64726,292.39,0.819301,0.000971,0.000740,0.818330
3.64766,292.43,0.820262,0.000972,0.000741,0.819290
3.64806,292.46,0.821224,0.000973,0.000742,0.820251
3.64846,292.49,0.822188,0.000973,0.000743,0.821214
3.64886,292.52,0.823153,0.000974,0.000743,0.822179
3.64926,292.55,0.824121,0.000975,0.000744,0.823146
3.64966,292.59,0.825090,0.000976,0.000745,0.824114
3.65006,292.62,0.826060,0.000976,0.000746,0.825084
3.65046,292.65,0.827032,0.000977,0.000747,0.826055
3.65086,292.68,0.828006,0.000978,0.000748,0.827028
3.65126,292.71,0.828982,0.000979,0.000749,0.828003
3.65166,292.75,0.829959,0.000979,0.000750,0.828980
3.65206,292.78,0.830938,0.000980,0.000750,0.829958
3.65246,292.81,0.831918,0.000981,0.000751,0.830938
3.65286,292.84,0.832901,0.000982,0.000752,0.831919
3.65326,292.87,0.833885,0.000982,0.000753,0.832902
3.65366,292.91,0.834870,0.000983,0.000754,0.833887
3.65406,292.94,0.835858,0.000984,0.000755,0.834874
3.65446,292.97,0.836847,0.000985,0.000756,0.835862
3.65486,293.00,0.837838,0.000985,0.000757,0.836852
3.65526,293.03,0.838830,0.000986,0.000758,0.837844
3.65566,293.07,0.839824,0.000987,0.000758,0.838837
3.65606,293.10,0.840820,0.000988,0.000759,0.839832
3.65646,293.13,0.841818,0.000989,0.000760,0.840829
3.65686,293.16,0.842817,0.000989,0.000761,0.841828
3.65726,293.20,0.843818,0.000990,0.000762,0.842828
3.65766,293.23,0.844821,0.000991,0.000763,0.843830
3.65806,293.26,0.845825,0.000992,0.000764,0.844834
3.65846,293.29,0.846832,0.000992,0.000765,0.845839
3.65886,293.32,0.847840,0.000993,0.000766,0.846846
3.65926,293.36,0.848849,0.000994,0.000767,0.847855
3.65966,293.39,0.849861,0.000995,0.000767,0.848866
3.66006,293.42,0.850874,0.000996,0.000768,0.849878
3.66046,293.45,0.851889,0.000996,0.000769,0.850893
3.66086,293.48,0.852906,0.000997,0.000770,0.851909
3.66126,293.52,0.853924,0.000998,0.000771,0.852926
3.66166,293.55,0.854945,0.000999,0.000772,0.853946
3.66206,293.58,0.855967,0.001000,0.000773,0.854967
3.66246,293.61,0.856991,0.001000,0.000774,0.855990
3.66286,293.64,0.858016,0.001001,0.000775,0.857015
3.66326,293.68,0.859044,0.001002,0.000776,0.858042
3.66366,293.71,0.860073,0.001003,0.000777,0.859070
3.66406,293.74,0.861104,0.001004,0.000778,0.860100
3.66446,293.77,0.862137,0.001004,0.000778,0.861132
3.66486,293.80,0.863171,0.001005,0.000779,0.862166
3.66526,293.84,0.864208,0.001006,0.000780,0.863202
3.66566,293.87,0.865246,0.001007,0.000781,0.864239
3.66606,293.90,0.866286,0.001008,0.000782,0.865278
3.66646,293.93,0.867328,0.001009,0.000783,0.866319
3.66686,293.96,0.868372,0.001009,0.000784,0.867362
3.66726,294.00,0.869417,0.001010,0.000785,0.868407
3.66766,294.03,0.870464,0.001011,0.000786,0.869454
3.66806,294.06,0.871514,0.001012,0.000787,0.870502
3.66846,294.09,0.872565,0.001013,0.000788,0.871552
3.66886,294.13,0.873618,0.001013,0.000789,0.872604
3.66926,294.16,0.874672,0.001014,0.000790,0.873658
3.66966,294.19,0.875729,0.001015,0.000791,0.874714
3.67006,294.22,0.876787,0.001016,0.000792,0.875771
3.67046,294.25,0.877847,0.001017,0.000793,0.876831
3.67086,294.29,0.878910,0.001018,0.000794,0.877892
3.67126,294.32,0.879974,0.001018,0.000795,0.878955
3.67166,294.35,0.881039,0.001019,0.000795,0.880020
3.67206,294.38,0.882107,0.001020,0.000796,0.881087
3.67246,294.41,0.883177,0.001021,0.000797,0.882156
3.67286,294.45,0.884248,0.001022,0.000798,0.883226
3.67326,294.48,0.885322,0.001023,0.000799,0.884299
3.67366,294.51,0.886397,0.001024,0.000800,0.885373
3.67406,294.54,0.887474,0.001024,0.000801,0.886450
3.67446,294.57,0.888553,0.001025,0.000802,0.887528
3.67486,294.61,0.889634,0.001026,0.000803,0.888608
3.67526,294.64,0.890717,0.001027,0.000804,0.889690
3.67566,294.67,0.891802,0.001028,0.000805,0.890774
3.67606,294.70,0.892889,0.001029,0.000806,0.891860
3.67646,294.73,0.893977,0.001030,0.000807,0.892948
3.67686,294.77,0.895068,0.001030,0.000808,0.894038
3.67726,294.80,0.896161,0.001031,0.000809,0.895129
3.67766,294.83,0.897255,0.001032,0.000810,0.896223
3.67806,294.86,0.898351,0.001033,0.000811,0.897318
3.67846,294.89,0.899450,0.001034,0.000812,0.898416
3.67886,294.93,0.900550,0.001035,0.000813,0.899515
3.67926,294.96,0.901652,0.001036,0.000814,0.900617
3.67966,294.99,0.902757,0.001037,0.000815,0.901720
3.68006,295.02,0.903863,0.001037,0.000816,0.902825
3.68046,295.06,0.904971,0.001038,0.000817,0.903933
3.68086,295.09,0.906081,0.001039,0.000818,0.905042
3.68126,295.12,0.907193,0.001040,0.000819,0.906153
3.68166,295.15,0.908307,0.001041,0.000820,0.907266
3.68206,295.18,0.909423,0.001042,0.000821,0.908381
3.68246,295.22,0.910541,0.001043,0.000822,0.909499
3.68286,295.25,0.911661,0.001044,0.000823,0.910618
3.68326,295.28,0.912783,0.001045,0.000824,0.911739
3.68366,295.31,0.913907,0.001045,0.000825,0.912862
3.68406,295.34,0.915034,0.001046,0.000826,0.913987
3.68446,295.38,0.916162,0.001047,0.000827,0.915114
3.68486,295.41,0.917292,0.001048,0.000828,0.916244
3.68526,295.44,0.918424,0.001049,0.000829,0.917375
3.68566,295.47,0.919558,0.001050,0.000830,0.918508
3.68606,295.50,0.920694,0.001051,0.000831,0.919643
3.68646,295.54,0.921832,0.001052,0.000832,0.920781
3.68686,295.57,0.922973,0.001053,0.000833,0.921920
3.68726,295.60,0.924115,0.001054,0.000834,0.923061
3.68766,295.63,0.925259,0.001055,0.000835,0.924205
3.68806,295.66,0.926406,0.001055,0.000836,0.925350
3.68846,295.70,0.927554,0.001056,0.000837,0.926498
3.68886,295.73,0.928705,0.001057,0.000838,0.927647
3.68926,295.76,0.929857,0.001058,0.000839,0.928799
3.68966,295.79,0.931012,0.001059,0.000840,0.929953
3.69006,295.82,0.932169,0.001060,0.000841,0.931109
3.69046,295.86,0.933328,0.001061,0.000843,0.932267
3.69086,295.89,0.934489,0.001062,0.000844,0.933427
3.69126,295.92,0.935652,0.001063,0.000845,0.934589
3.69166,295.95,0.936817,0.001064,0.000846,0.935753
3.69206,295.99,0.937984,0.001065,0.000847,0.936919
3.69246,296.02,0.939153,0.001066,0.000848,0.938088
3.69286,296.05,0.940325,0.001067,0.000849,0.939258
3.69326,296.08,0.941498,0.001068,0.000850,0.940431
3.69366,296.11,0.942674,0.001069,0.000851,0.941605
3.69406,296.15,0.943852,0.001069,0.000852,0.942782
3.69446,296.18,0.945032,0.001070,0.000853,0.943961
3.69486,296.21,0.946214,0.001071,0.000854,0.945142
3.69526,296.24,0.947398,0.001072,0.000855,0.946326
3.69566,296.27,0.948584,0.001073,0.000856,0.947511
3.69606,296.31,0.949773,0.001074,0.000857,0.948699
3.69646,296.34,0.950964,0.001075,0.000858,0.949889
3.69686,296.37,0.952157,0.001076,0.000860,0.951080
3.69726,296.40,0.953352,0.001077,0.000861,0.952274
3.69766,296.43,0.954549,0.001078,0.000862,0.953471
3.69806,296.47,0.955748,0.001079,0.000863,0.954669
3.69846,296.50,0.956950,0.001080,0.000864,0.955870
3.69886,296.53,0.958153,0.001081,0.000865,0.957072
3.69926,296.56,0.959359,0.001082,0.000866,0.958277
3.69966,296.59,0.960568,0.001083,0.000867,0.959485
3.70006,296.63,0.961778,0.001084,0.000868,0.960694
3.70046,296.66,0.962990,0.001085,0.000869,0.961906
3.70086,296.69,0.964205,0.001086,0.000870,0.963119
3.70126,296.72,0.965422,0.001087,0.000871,0.964335
3.70166,296.75,0.966641,0.001088,0.000873,0.965554
3.70206,296.79,0.967863,0.001089,0.000874,0.966774
3.70246,296.82,0.969087,0.001090,0.000875,0.967997
3.70286,296.85,0.970312,0.001091,0.000876,0.969222
3.70326,296.88,0.971541,0.001092,0.000877,0.970449
3.70366,296.92,0.972771,0.001093,0.000878,0.971678
3.70406,296.95,0.974004,0.001094,0.000879,0.972910
3.70446,296.98,0.975239,0.001095,0.000880,0.974144
3.70486,297.01,0.976476,0.001096,0.000881,0.975380
3.70526,297.04,0.977715,0.001097,0.000883,0.976618
3.70566,297.08,0.978957,0.001098,0.000884,0.977859
3.70606,297.11,0.980201,0.001099,0.000885,0.979102
3.70646,297.14,0.981447,0.001100,0.000886,0.980347
3.70686,297.17,0.982696,0.001101,0.000887,0.981595
3.70726,297.20,0.983947,0.001102,0.000888,0.982845
3.70766,297.24,0.985200,0.001103,0.000889,0.984097
3.70806,297.27,0.986456,0.001104,0.000891,0.985352
3.70846,297.30,0.987713,0.001105,0.000892,0.986608
3.70886,297.33,0.988974,0.001106,0.000893,0.987867
3.70926,297.36,0.990236,0.001107,0.000894,0.989129
3.70966,297.40,0.991501,0.001108,0.000895,0.990393
3.71006,297.43,0.992768,0.001109,0.000896,0.991659
3.71046,297.46,0.994038,0.001110,0.000897,0.992927
3.71086,297.49,0.995309,0.001111,0.000899,0.994198
3.71126,297.52,0.996584,0.001112,0.000900,0.995471
3.71166,297.56,0.997860,0.001113,0.000901,0.996747
3.71206,297.59,0.999139,0.001114,0.000902,0.998025
3.71246,297.62,1.000420,0.001116,0.000903,0.999305
3.71286,297.65,1.001704,0.001117,0.000904,1.000587
3.71326,297.68,1.002990,0.001118,0.000905,1.001872
3.71366,297.72,1.004278,0.001119,0.000907,1.003160
3.71406,297.75,1.005569,0.001120,0.000908,1.004450
3.71446,297.78,1.006862,0.001121,0.000909,1.005742
3.71486,297.81,1.008158,0.001122,0.000910,1.007036
3.71526,297.85,1.009456,0.001123,0.000911,1.008333
3.71566,297.88,1.010757,0.001124,0.000912,1.009633
3.71606,297.91,1.012059,0.001125,0.000914,1.010934
3.71646,297.94,1.013365,0.001126,0.000915,1.012239
3.71686,297.97,1.014673,0.001127,0.000916,1.013545
3.71726,298.01,1.015983,0.001128,0.000917,1.014854
3.71766,298.04,1.017295,0.001129,0.000918,1.016166
3.71806,298.07,1.018610,0.001130,0.000920,1.017480
3.71846,298.10,1.019928,0.001132,0.000921,1.018796
3.71886,298.13,1.021248,0.001133,0.000922,1.020115
3.71926,298.17,1.022570,0.001134,0.000923,1.021437
3.71966,298.20,1.023895,0.001135,0.000924,1.022760
3.72006,298.23,1.025223,0.001136,0.000926,1.024087
3.72046,298.26,1.026553,0.001137,0.000927,1.025416
3.72086,298.29,1.027885,0.001138,0.000928,1.026747
3.72126,298.33,1.029220,0.001139,0.000929,1.028081
3.72166,298.36,1.030557,0.001140,0.000930,1.029417
3.72206,298.39,1.031897,0.001141,0.000932,1.030756
3.72246,298.42,1.033240,0.001143,0.000933,1.032097
3.72286,298.45,1.034584,0.001144,0.000934,1.033441
3.72326,298.49,1.035932,0.001145,0.000935,1.034787
3.72366,298.52,1.037282,0.001146,0.000937,1.036136
3.72406,298.55,1.038634,0.001147,0.000938,1.037487
3.72446,298.58,1.039990,0.001148,0.000939,1.038841
3.72486,298.61,1.041347,0.001149,0.000940,1.040198
3.72526,298.65,1.042707,0.001150,0.000941,1.041557
3.72566,298.68,1.044070,0.001152,0.000943,1.042919
3.72606,298.71,1.045435,0.001153,0.000944,1.044283
3.72646,298.74,1.046803,0.001154,0.000945,1.045650
3.72686,298.78,1.048174,0.001155,0.000946,1.047019
3.72726,298.81,1.049547,0.001156,0.000948,1.048391
3.72766,298.84,1.050923,0.001157,0.000949,1.049765
3.72806,298.87,1.052301,0.001158,0.000950,1.051142
3.72846,298.90,1.053682,0.001160,0.000951,1.052522
3.72886,298.94,1.055065,0.001161,0.000953,1.053905
3.72926,298.97,1.056451,0.001162,0.000954,1.055289
3.72966,299.00,1.057840,0.001163,0.000955,1.056677
3.73006,299.03,1.059231,0.001164,0.000956,1.058067
3.73046,299.06,1.060625,0.001165,0.000958,1.059460
3.73086,299.10,1.062022,0.001166,0.000959,1.060856
3.73126,299.13,1.063421,0.001168,0.000960,1.062254
3.73166,299.16,1.064823,0.001169,0.000962,1.063655
3.73206,299.19,1.066228,0.001170,0.000963,1.065058
3.73246,299.22,1.067635,0.001171,0.000964,1.066464
3.73286,299.26,1.069045,0.001172,0.000965,1.067873
3.73326,299.29,1.070458,0.001173,0.000967,1.069284
3.73366,299.32,1.071873,0.001175,0.000968,1.070699
3.73406,299.35,1.073291,0.001176,0.000969,1.072115
3.73446,299.38,1.074712,0.001177,0.000970,1.073535
3.73486,299.42,1.076136,0.001178,0.000972,1.074957
3.73526,299.45,1.077562,0.001179,0.000973,1.076382
3.73566,299.48,1.078991,0.001181,0.000974,1.077810
3.73606,299.51,1.080422,0.001182,0.000976,1.079241
3.73646,299.54,1.081857,0.001183,0.000977,1.080674
3.73686,299.58,1.083294,0.001184,0.000978,1.082110
3.73726,299.61,1.084734,0.001185,0.000980,1.083548
3.73766,299.64,1.086176,0.001187,0.000981,1.084990
3.73806,299.67,1.087622,0.001188,0.000982,1.086434
3.73846,299.71,1.089070,0.001189,0.000984,1.087881
3.73886,299.74,1.090521,0.001190,0.000985,1.089331
3.73926,299.77,1.091975,0.001192,0.000986,1.090783
3.73966,299.80,1.093431,0.001193,0.000988,1.092238
3.74006,299.83,1.094890,0.001194,0.000989,1.093696
3.74046,299.87,1.096353,0.001195,0.000990,1.095157
3.74086,299.90,1.097817,0.001196,0.000992,1.096621
3.74126,299.93,1.099285,0.001198,0.000993,1.098088
3.74166,299.96,1.100756,0.001199,0.000994,1.099557
3.74206,299.99,1.102229,0.001200,0.000996,1.101029
3.74246,300.03,1.103705,0.001201,0.000997,1.102504
3.74286,300.06,1.105185,0.001203,0.000998,1.103982
3.74326,300.09,1.106666,0.001204,0.001000,1.105463
3.74366,300.12,1.108151,0.001205,0.001001,1.106946
3.74406,300.15,1.109639,0.001206,0.001002,1.108433
3.74446,300.19,1.111129,0.001208,0.001004,1.109922
3.74486,300.22,1.112623,0.001209,0.001005,1.111414
3.74526,300.25,1.114119,0.001210,0.001006,1.112909
3.74566,300.28,1.115618,0.001211,0.001008,1.114407
3.74606,300.31,1.117121,0.001213,0.001009,1.115908
3.74646,300.35,1.118626,0.001214,0.001010,1.117412
3.74686,300.38,1.120134,0.001215,0.001012,1.118918
3.74726,300.41,1.121644,0.001216,0.001013,1.120428
3.74766,300.44,1.123158,0.001218,0.001015,1.121940
3.74806,300.47,1.124675,0.001219,0.001016,1.123456
3.74846,300.51,1.126195,0.001220,0.001017,1.124974
3.74886,300.54,1.127717,0.001222,0.001019,1.126496
3.74926,300.57,1.129243,0.001223,0.001020,1.128020
3.74966,300.60,1.130771,0.001224,0.001022,1.129547
3.75006,300.64,1.132303,0.001226,0.001023,1.131077
3.75046,300.67,1.133837,0.001227,0.001024,1.132611
3.75086,300.70,1.135375,0.001228,0.001026,1.134147
3.75126,300.73,1.136915,0.001229,0.001027,1.135686
3.75166,300.76,1.138459,0.001231,0.001029,1.137228
3.75206,300.80,1.140005,0.001232,0.001030,1.138773
3.75246,300.83,1.141555,0.001233,0.001031,1.140322
3.75286,300.86,1.143108,0.001235,0.001033,1.141873
3.75326,300.89,1.144663,0.001236,0.001034,1.143427
3.75366,300.92,1.146222,0.001237,0.001036,1.144984
3.75406,300.96,1.147783,0.001239,0.001037,1.146545
3.75446,300.99,1.149348,0.001240,0.001039,1.148108
3.75486,301.02,1.150916,0.001241,0.001040,1.149675
3.75526,301.05,1.152487,0.001243,0.001041,1.151244
3.75566,301.08,1.154061,0.001244,0.001043,1.152817
3.75606,301.12,1.155638,0.001245,0.001044,1.154393
3.75646,301.15,1.157218,0.001247,0.001046,1.155971
3.75686,301.18,1.158801,0.001248,0.001047,1.157553
3.75726,301.21,1.160388,0.001249,0.001049,1.159138
3.75766,301.24,1.161977,0.001251,0.001050,1.160726
3.75806,301.28,1.163570,0.001252,0.001051,1.162318
3.75846,301.31,1.165165,0.001253,0.001053,1.163912
3.75886,301.34,1.166764,0.001255,0.001054,1.165510
3.75926,301.37,1.168366,0.001256,0.001056,1.167110
3.75966,301.40,1.169972,0.001258,0.001057,1.168714
3.76006,301.44,1.171580,0.001259,0.001059,1.170321
3.76046,301.47,1.173191,0.001260,0.001060,1.171931
3.76086,301.50,1.174806,0.001262,0.001062,1.173544
3.76126,301.53,1.176424,0.001263,0.001063,1.175161
3.76166,301.56,1.178045,0.001264,0.001065,1.176781
3.76206,301.60,1.179669,0.001266,0.001066,1.178404
3.76246,301.63,1.181297,0.001267,0.001068,1.180030
3.76286,301.66,1.182928,0.001269,0.001069,1.181659
3.76326,301.69,1.184562,0.001270,0.001071,1.183292
3.76366,301.73,1.186199,0.001271,0.001072,1.184927
3.76406,301.76,1.187839,0.001273,0.001074,1.186566
3.76446,301.79,1.189483,0.001274,0.001075,1.188209
3.76486,301.82,1.191130,0.001276,0.001077,1.189854
3.76526,301.85,1.192780,0.001277,0.001078,1.191503
3.76566,301.89,1.194434,0.001278,0.001080,1.193155
3.76606,301.92,1.196090,0.001280,0.001081,1.194810
3.76646,301.95,1.197750,0.001281,0.001083,1.196469
3.76686,301.98,1.199414,0.001283,0.001084,1.198131
3.76726,302.01,1.201081,0.001284,0.001086,1.199796
3.76766,302.05,1.202751,0.001286,0.001087,1.201465
3.76806,302.08,1.204424,0.001287,0.001089,1.203137
3.76846,302.11,1.206101,0.001288,0.001090,1.204812
3.76886,302.14,1.207781,0.001290,0.001092,1.206491
3.76926,302.17,1.209464,0.001291,0.001094,1.208173
3.76966,302.21,1.211151,0.001293,0.001095,1.209858
3.77006,302.24,1.212841,0.001294,0.001097,1.211547
3.77046,302.27,1.214534,0.001296,0.001098,1.213239
3.77086,302.30,1.216231,0.001297,0.001100,1.214934
3.77126,302.33,1.217931,0.001299,0.001101,1.216633
3.77166,302.37,1.219635,0.001300,0.001103,1.218335
3.77206,302.40,1.221342,0.001302,0.001104,1.220041
3.77246,302.43,1.223053,0.001303,0.001106,1.221750
3.77286,302.46,1.224767,0.001305,0.001108,1.223462
3.77326,302.49,1.226484,0.001306,0.001109,1.225178
3.77366,302.53,1.228205,0.001307,0.001111,1.226897
3.77406,302.56,1.229929,0.001309,0.001112,1.228620
3.77446,302.59,1.231657,0.001310,0.001114,1.230346
3.77486,302.62,1.233388,0.001312,0.001116,1.232076
3.77526,302.66,1.235123,0.001313,0.001117,1.233809
3.77566,302.69,1.236861,0.001315,0.001119,1.235546
3.77606,302.72,1.238603,0.001316,0.001120,1.237286
3.77646,302.75,1.240348,0.001318,0.001122,1.239030
3.77686,302.78,1.242097,0.001319,0.001124,1.240777
3.77726,302.82,1.243849,0.001321,0.001125,1.242528
3.77766,302.85,1.245605,0.001323,0.001127,1.244282
3.77806,302.88,1.247364,0.001324,0.001128,1.246040
3.77846,302.91,1.249127,0.001326,0.001130,1.247801
3.77886,302.94,1.250893,0.001327,0.001132,1.249566
3.77926,302.98,1.252663,0.001329,0.001133,1.251335
3.77966,303.01,1.254437,0.001330,0.001135,1.253107
3.78006,303.04,1.256214,0.001332,0.001137,1.254882
3.78046,303.07,1.257995,0.001333,0.001138,1.256661
3.78086,303.10,1.259779,0.001335,0.001140,1.258444
3.78126,303.14,1.261567,0.001336,0.001141,1.260231
3.78166,303.17,1.263359,0.001338,0.001143,1.262021
3.78206,303.20,1.265154,0.001339,0.001145,1.263815
3.78246,303.23,1.266953,0.001341,0.001146,1.265612
3.78286,303.26,1.268756,0.001343,0.001148,1.267413
3.78326,303.30,1.270562,0.001344,0.001150,1.269218
3.78366,303.33,1.272372,0.001346,0.001151,1.271026
