ppm,hz,total_with_exchange,total_carbon_bound,EGDA O-CH2,exchangeable pool (H2O/OH/COOH),EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
3.88846,311.73,1.640830,0.015978,0.000439,1.624852,0.000717,0.012983,0.001674
3.88886,311.76,1.643231,0.015814,0.000440,1.627417,0.000719,0.012822,0.001668
3.88926,311.79,1.645641,0.015653,0.000440,1.629989,0.000721,0.012664,0.001662
3.88966,311.83,1.648061,0.015495,0.000441,1.632566,0.000722,0.012510,0.001657
3.89006,311.86,1.650489,0.015340,0.000442,1.635149,0.000724,0.012358,0.001651
3.89046,311.89,1.652925,0.015188,0.000443,1.637737,0.000726,0.012209,0.001645
3.89086,311.92,1.655371,0.015039,0.000444,1.640332,0.000727,0.012064,0.001639
3.89126,311.95,1.657825,0.014893,0.000444,1.642932,0.000729,0.011921,0.001634
3.89166,311.99,1.660287,0.014750,0.000445,1.645537,0.000731,0.011781,0.001628
3.89206,312.02,1.662758,0.014609,0.000446,1.648149,0.000733,0.011644,0.001623
3.89246,312.05,1.665238,0.014472,0.000447,1.650766,0.000734,0.011509,0.001617
3.89286,312.08,1.667726,0.014336,0.000448,1.653390,0.000736,0.011377,0.001611
3.89326,312.12,1.670222,0.014204,0.000448,1.656019,0.000738,0.011247,0.001606
3.89366,312.15,1.672727,0.014073,0.000449,1.658654,0.000740,0.011120,0.001600
3.89406,312.18,1.675240,0.013945,0.000450,1.661295,0.000741,0.010995,0.001595
3.89446,312.21,1.677761,0.013820,0.000451,1.663941,0.000743,0.010872,0.001590
3.89486,312.24,1.680291,0.013697,0.000452,1.666594,0.000745,0.010752,0.001584
3.89526,312.28,1.682828,0.013576,0.000452,1.669253,0.000747,0.010634,0.001579
3.89566,312.31,1.685374,0.013457,0.000453,1.671917,0.000748,0.010517,0.001573
3.89606,312.34,1.687927,0.013340,0.000454,1.674588,0.000750,0.010403,0.001568
3.89646,312.37,1.690489,0.013225,0.000455,1.677264,0.000752,0.010291,0.001563
3.89686,312.40,1.693059,0.013112,0.000456,1.679946,0.000754,0.010181,0.001558
3.89726,312.44,1.695636,0.013001,0.000457,1.682635,0.000756,0.010073,0.001552
3.89766,312.47,1.698222,0.012892,0.000457,1.685329,0.000757,0.009967,0.001547
3.89806,312.50,1.700815,0.012785,0.000458,1.688030,0.000759,0.009862,0.001542
3.89846,312.53,1.703417,0.012680,0.000459,1.690736,0.000761,0.009760,0.001537
3.89886,312.56,1.706026,0.012577,0.000460,1.693449,0.000763,0.009659,0.001532
3.89926,312.60,1.708643,0.012475,0.000461,1.696168,0.000765,0.009560,0.001527
3.89966,312.63,1.711268,0.012375,0.000462,1.698892,0.000767,0.009462,0.001521
3.90007,312.66,1.713900,0.012277,0.000462,1.701623,0.000768,0.009366,0.001516
3.90047,312.69,1.716540,0.012180,0.000463,1.704360,0.000770,0.009272,0.001511
3.90087,312.72,1.719189,0.012085,0.000464,1.707104,0.000772,0.009179,0.001506
3.90127,312.76,1.721844,0.011991,0.000465,1.709853,0.000774,0.009088,0.001501
3.90167,312.79,1.724508,0.011899,0.000466,1.712609,0.000776,0.008998,0.001496
3.90207,312.82,1.727179,0.011809,0.000467,1.715370,0.000778,0.008910,0.001491
3.90247,312.85,1.729858,0.011719,0.000468,1.718139,0.000780,0.008823,0.001487
3.90287,312.88,1.732544,0.011632,0.000468,1.720913,0.000782,0.008737,0.001482
3.90327,312.92,1.735238,0.011545,0.000469,1.723693,0.000784,0.008653,0.001477
3.90367,312.95,1.737940,0.011460,0.000470,1.726480,0.000785,0.008570,0.001472
3.90407,312.98,1.740650,0.011376,0.000471,1.729273,0.000787,0.008488,0.001467
3.90447,313.01,1.743367,0.011294,0.000472,1.732073,0.000789,0.008408,0.001462
3.90487,313.05,1.746091,0.011213,0.000473,1.734878,0.000791,0.008329,0.001458
3.90527,313.08,1.748823,0.011133,0.000474,1.737690,0.000793,0.008251,0.001453
3.90567,313.11,1.751563,0.011054,0.000475,1.740509,0.000795,0.008174,0.001448
3.90607,313.14,1.754311,0.010977,0.000475,1.743334,0.000797,0.008099,0.001443
3.90647,313.17,1.757065,0.010901,0.000476,1.746165,0.000799,0.008024,0.001439
3.90687,313.21,1.759828,0.010825,0.000477,1.749002,0.000801,0.007951,0.001434
3.90727,313.24,1.762598,0.010751,0.000478,1.751846,0.000803,0.007879,0.001429
3.90767,313.27,1.765375,0.010678,0.000479,1.754697,0.000805,0.007808,0.001425
3.90807,313.30,1.768161,0.010607,0.000480,1.757554,0.000807,0.007737,0.001420
